arm,layer,layer_name,format_a,format_b,control_type,n_concepts,matched_score,matched_ci_low,matched_ci_high,control_score,control_ci_low,control_ci_high,paired_delta,ci_low,ci_high,p_perm_greater,retrieval_top1,retrieval_top5,retrieval_margin
taskvec_a0p5,7,layer_7,pairwise,feature_listing,lexical,128,0.8499946817755699,0.8480813808739185,0.851755421794951,0.840708171017468,0.83957105493173,0.8417704930179752,0.00928651075810194,0.00784403847064823,0.010865488403942435,0.000999000999000999,0.12109375,0.34375,-0.0088810077868402
taskvec_a0p5,7,layer_7,pairwise,feature_listing,category_proxy,128,0.8499946817755699,0.8482518716598861,0.8520687608397566,0.8476277296431363,0.8460376529837959,0.8493673193617723,0.002366952132433653,0.0016925817006267607,0.003104942315258085,0.000999000999000999,0.12109375,0.34375,-0.0088810077868402
taskvec_a0p5,7,layer_7,__mean__,__mean__,random,128,0.8927465011365712,0.8914633227706266,0.894120399816893,0.8710997795375685,0.8696581894027379,0.8726559743556814,0.021646721599002678,0.019750171057724704,0.02334583015957226,0.000999000999000999,0.3098958333333333,0.59375,-0.0046254226472228765
taskvec_a0p5,7,layer_7,__mean__,__mean__,close_neighbor,128,0.8927465011365712,0.8914821338335362,0.8940489828470163,0.8907519554098448,0.8893539073100936,0.8920768921341127,0.0019945457267264524,0.001429858039288471,0.002603514504153281,0.000999000999000999,0.3098958333333333,0.59375,-0.0046254226472228765
taskvec_a0p5,7,layer_7,__mean__,__mean__,far_neighbor,128,0.8927465011365712,0.8913721002250288,0.8940162076925239,0.8643699567764997,0.8633055819470125,0.8655494132738871,0.02837654436007142,0.026828821713570507,0.030018537697227052,0.000999000999000999,0.3098958333333333,0.59375,-0.0046254226472228765
taskvec_a0p5,7,layer_7,__mean__,__mean__,lexical,128,0.8927465011365712,0.8914461339823901,0.8939373995604303,0.8732789612064759,0.871610261585253,0.8749110032455064,0.019467539930095274,0.017702462632829943,0.021296477733024705,0.000999000999000999,0.3098958333333333,0.59375,-0.0046254226472228765
taskvec_a0p5,7,layer_7,__mean__,__mean__,category_proxy,128,0.8927465011365712,0.8915485814601803,0.8940878077332551,0.8874165024608374,0.8860520276784275,0.8889035937298709,0.005329998675733805,0.004429765243548899,0.006212442081111173,0.000999000999000999,0.3098958333333333,0.59375,-0.0046254226472228765
taskvec_a0p5,8,layer_8,triplet,pairwise,random,128,0.9267880413681269,0.9254143394995481,0.9282244253437966,0.8603914077393711,0.8560616700793616,0.8638341334182769,0.06639663362875581,0.062295957026071845,0.07094495201017707,0.000999000999000999,0.51953125,0.9375,-5.5229756981134415e-05
taskvec_a0p5,8,layer_8,triplet,pairwise,close_neighbor,128,0.9267880413681269,0.9256663101376035,0.9282322702463717,0.9241864331997931,0.9222540474846028,0.9256077361758799,0.002601608168333769,0.001586435758508742,0.003626964858267456,0.000999000999000999,0.51953125,0.9375,-5.5229756981134415e-05
taskvec_a0p5,8,layer_8,triplet,pairwise,far_neighbor,128,0.9267880413681269,0.9255701513262465,0.9280260508880019,0.838632786180824,0.836249980435241,0.8411075525218621,0.08815525518730283,0.08608284052461386,0.09061935069039463,0.000999000999000999,0.51953125,0.9375,-5.5229756981134415e-05
taskvec_a0p5,8,layer_8,triplet,pairwise,lexical,128,0.9267880413681269,0.9253654351457954,0.9281011289102026,0.8666256391443312,0.8616219808231108,0.87111033963738,0.06016240222379565,0.055358310777228324,0.06443908541696146,0.000999000999000999,0.51953125,0.9375,-5.5229756981134415e-05
taskvec_a0p5,8,layer_8,triplet,pairwise,category_proxy,128,0.9267880413681269,0.925475765299052,0.9282061485457234,0.9143701707944274,0.9120029411278665,0.9164657325251028,0.012417870573699474,0.01035624392097816,0.014259138493798673,0.000999000999000999,0.51953125,0.9375,-5.5229756981134415e-05
taskvec_a0p5,8,layer_8,triplet,feature_listing,random,128,0.841770812869072,0.8394465646939352,0.8438763158977963,0.8229044121690094,0.8211771883652546,0.8246806156355888,0.018866400700062513,0.016934163961559535,0.020996281364932656,0.000999000999000999,0.2578125,0.49609375,-0.007122594630345702
taskvec_a0p5,8,layer_8,triplet,feature_listing,close_neighbor,128,0.841770812869072,0.8394921987084671,0.844160234683659,0.837828790768981,0.8358348422450945,0.8399355124216527,0.0039420221000909805,0.002879976516123861,0.0048317597713321446,0.000999000999000999,0.2578125,0.49609375,-0.007122594630345702
taskvec_a0p5,8,layer_8,triplet,feature_listing,far_neighbor,128,0.841770812869072,0.8393810451962054,0.8440204153768718,0.8164227344095707,0.814862440736033,0.8177890261984431,0.025348078459501266,0.022879705764353275,0.027850220852997147,0.000999000999000999,0.2578125,0.49609375,-0.007122594630345702
taskvec_a0p5,8,layer_8,triplet,feature_listing,lexical,128,0.841770812869072,0.8396682437160052,0.8438383212545887,0.824025328271091,0.8222736959927716,0.8258317809784785,0.017745484597980976,0.015777470509056,0.0199618200189434,0.000999000999000999,0.2578125,0.49609375,-0.007122594630345702
taskvec_a0p5,8,layer_8,triplet,feature_listing,category_proxy,128,0.841770812869072,0.8390765990363434,0.843989537016023,0.8362632812932134,0.83449585090857,0.8381073627271689,0.005507531575858593,0.004308994684834033,0.006577923556324094,0.000999000999000999,0.2578125,0.49609375,-0.007122594630345702
taskvec_a0p5,8,layer_8,pairwise,feature_listing,random,128,0.8198027773760259,0.8173365704715252,0.8219887708779424,0.8038123524747789,0.8021195825422183,0.8054478014586494,0.015990424901247025,0.01409241990186274,0.018021717737428843,0.000999000999000999,0.13671875,0.44140625,-0.007312330650165677
taskvec_a0p5,8,layer_8,pairwise,feature_listing,close_neighbor,128,0.8198027773760259,0.8172063323669135,0.8221745486720465,0.8187851351685822,0.8163922300911508,0.821607506077271,0.0010176422074437141,0.0003566629136912525,0.001663104270119219,0.001998001998001998,0.13671875,0.44140625,-0.007312330650165677
taskvec_a0p5,8,layer_8,pairwise,feature_listing,far_neighbor,128,0.8198027773760259,0.8172718373942189,0.8219349374412559,0.7961714877746999,0.7952340185292996,0.7972548394929617,0.02363128960132599,0.021745635324623435,0.025962284242268645,0.000999000999000999,0.13671875,0.44140625,-0.007312330650165677
taskvec_a0p5,8,layer_8,pairwise,feature_listing,lexical,128,0.8198027773760259,0.8173895401880145,0.8218134089023806,0.8047799672931433,0.8031272367457859,0.8067206673440523,0.015022810082882643,0.01309802319156006,0.01712204524083063,0.000999000999000999,0.13671875,0.44140625,-0.007312330650165677
taskvec_a0p5,8,layer_8,pairwise,feature_listing,category_proxy,128,0.8198027773760259,0.817590433510486,0.8219401946058497,0.8166937413625419,0.8144662325037644,0.8188803269295022,0.003109036013484001,0.0022760971682146192,0.003972177894320339,0.000999000999000999,0.13671875,0.44140625,-0.007312330650165677
taskvec_a0p5,8,layer_8,__mean__,__mean__,random,128,0.8627872105377415,0.8607324915550029,0.8646965040398452,0.8290360574610531,0.8264528136622782,0.8313208501708383,0.033751153076688446,0.031107513629831374,0.03665431703751286,0.000999000999000999,0.3046875,0.625,-0.004830051679164171
taskvec_a0p5,8,layer_8,__mean__,__mean__,close_neighbor,128,0.8627872105377415,0.8607882804043281,0.8648556845340257,0.8602667863791188,0.8581603732736159,0.8623835848916012,0.0025204241586228213,0.001607691729441285,0.0033739429665729397,0.001332001332001332,0.3046875,0.625,-0.004830051679164171
taskvec_a0p5,8,layer_8,__mean__,__mean__,far_neighbor,128,0.8627872105377415,0.860741011305557,0.8646604679020432,0.8170756694550315,0.8154488132335246,0.8187171394044223,0.04571154108271003,0.043569393871196856,0.048143951928553474,0.000999000999000999,0.3046875,0.625,-0.004830051679164171
taskvec_a0p5,8,layer_8,__mean__,__mean__,lexical,128,0.8627872105377415,0.8608077396832717,0.8645842863557239,0.8318103115695218,0.8290076378538894,0.8345542626533037,0.030976898968219757,0.028077934825948128,0.03384098355891183,0.000999000999000999,0.3046875,0.625,-0.004830051679164171
taskvec_a0p5,8,layer_8,__mean__,__mean__,category_proxy,128,0.8627872105377415,0.860714265948627,0.8647119600558654,0.8557757311500609,0.853655008180067,0.8578178073939245,0.00701147938768069,0.005647111924675604,0.008269746648147702,0.000999000999000999,0.3046875,0.625,-0.004830051679164171
taskvec_a0p5,9,layer_9,triplet,pairwise,random,128,0.931216495577246,0.9296112266951241,0.9326682170038112,0.8653474571183324,0.8614774334128015,0.8697750476072542,0.06586903845891356,0.06151025944855064,0.0703103644424118,0.000999000999000999,0.53515625,0.91796875,-0.0006071466486901045
taskvec_a0p5,9,layer_9,triplet,pairwise,close_neighbor,128,0.931216495577246,0.9296046497183852,0.9328270126483403,0.9286519601009786,0.9267074874718674,0.9303450648672879,0.002564535476267338,0.0014310440164990723,0.0036906167981214815,0.000999000999000999,0.53515625,0.91796875,-0.0006071466486901045
taskvec_a0p5,9,layer_9,triplet,pairwise,far_neighbor,128,0.931216495577246,0.9296891032136045,0.9327542080543936,0.8432210274040699,0.8410884080105461,0.8458054825896397,0.08799546817317605,0.08590160104213282,0.09040531078353524,0.000999000999000999,0.53515625,0.91796875,-0.0006071466486901045
taskvec_a0p5,9,layer_9,triplet,pairwise,lexical,128,0.931216495577246,0.9294963095802814,0.932781255163718,0.8718946459703147,0.8660128867370076,0.8768814355833456,0.05932184960693121,0.05441628103144467,0.06441616100491955,0.000999000999000999,0.53515625,0.91796875,-0.0006071466486901045
taskvec_a0p5,9,layer_9,triplet,pairwise,category_proxy,128,0.931216495577246,0.9296178625081666,0.9326212627696805,0.9194818916730583,0.9171051399549469,0.9223160034045577,0.01173460390418768,0.009449427318759262,0.01425021905452013,0.000999000999000999,0.53515625,0.91796875,-0.0006071466486901045
taskvec_a0p5,9,layer_9,triplet,feature_listing,random,128,0.8225830756127834,0.8200825061532668,0.8249708388466388,0.80536018172279,0.8037372832652181,0.8071263264981099,0.01722289388999343,0.015149120660498738,0.01910474750911817,0.000999000999000999,0.15625,0.39453125,-0.00929286191239953
taskvec_a0p5,9,layer_9,triplet,feature_listing,close_neighbor,128,0.8225830756127834,0.8199343085056171,0.8250172765459866,0.820111776702106,0.8178370974259451,0.8223711506463587,0.002471298910677433,0.001256843563169241,0.0036057711811736206,0.000999000999000999,0.15625,0.39453125,-0.00929286191239953
taskvec_a0p5,9,layer_9,triplet,feature_listing,far_neighbor,128,0.8225830756127834,0.8201806262135506,0.8247445959132165,0.7993920622393489,0.7982130978838541,0.8007727071759291,0.023191013373434544,0.020716833148617296,0.02559138155775144,0.000999000999000999,0.15625,0.39453125,-0.00929286191239953
taskvec_a0p5,9,layer_9,triplet,feature_listing,lexical,128,0.8225830756127834,0.8199552709818818,0.8254006236209535,0.8062231079675257,0.8043850169167854,0.8081793809426017,0.01635996764525771,0.014445911650545895,0.018680968205444515,0.000999000999000999,0.15625,0.39453125,-0.00929286191239953
taskvec_a0p5,9,layer_9,triplet,feature_listing,category_proxy,128,0.8225830756127834,0.8197902275016531,0.8251698682201095,0.8183532813563943,0.8163686735904776,0.8205471910885536,0.004229794256389141,0.0029176791198551656,0.005816641170531511,0.000999000999000999,0.15625,0.39453125,-0.00929286191239953
taskvec_a0p5,9,layer_9,pairwise,feature_listing,random,128,0.8107214188203216,0.8086139622027986,0.8130141475237906,0.7948839035816491,0.793348223506473,0.796735014335718,0.015837515238672495,0.01372181138722226,0.017829598113894462,0.000999000999000999,0.18359375,0.43359375,-0.0053909956477582455
taskvec_a0p5,9,layer_9,pairwise,feature_listing,close_neighbor,128,0.8107214188203216,0.8086365871480666,0.8127414963091724,0.8098634276539087,0.8078596941195428,0.8117919178446755,0.0008579911664128304,0.00030734403990209105,0.0015293246018700298,0.003996003996003996,0.18359375,0.43359375,-0.0053909956477582455
taskvec_a0p5,9,layer_9,pairwise,feature_listing,far_neighbor,128,0.8107214188203216,0.8083915316849015,0.8127371729933657,0.7865588441491127,0.7856892307521776,0.7874631008249707,0.02416257467120886,0.022466393013019115,0.02609102986752987,0.000999000999000999,0.18359375,0.43359375,-0.0053909956477582455
taskvec_a0p5,9,layer_9,pairwise,feature_listing,lexical,128,0.8107214188203216,0.8085108185419813,0.8128930520731956,0.7957289600744843,0.7939581250422634,0.7975200930959545,0.014992458745837212,0.013048354699276388,0.016903911856934427,0.000999000999000999,0.18359375,0.43359375,-0.0053909956477582455
taskvec_a0p5,9,layer_9,pairwise,feature_listing,category_proxy,128,0.8107214188203216,0.808654598845169,0.8124955337028951,0.8078499366529286,0.8056763605913148,0.809708435239736,0.002871482167392969,0.0020976172410883008,0.0038465676945634185,0.000999000999000999,0.18359375,0.43359375,-0.0053909956477582455
taskvec_a0p5,9,layer_9,__mean__,__mean__,random,128,0.8548403300034503,0.8527692316837299,0.8568844011247468,0.8218638474742571,0.8195209800614975,0.824545462813694,0.03297648252919316,0.030127063832090545,0.035748236688474815,0.000999000999000999,0.2916666666666667,0.58203125,-0.005097001402949293
taskvec_a0p5,9,layer_9,__mean__,__mean__,close_neighbor,128,0.8548403300034503,0.8527251817906896,0.8568619285011664,0.8528757214856645,0.8508014263391184,0.854836044452774,0.001964608517785867,0.0009984105398568013,0.002941904193721711,0.001998001998001998,0.2916666666666667,0.58203125,-0.005097001402949293
taskvec_a0p5,9,layer_9,__mean__,__mean__,far_neighbor,128,0.8548403300034503,0.8527537537040187,0.8567453256536585,0.8097239779308438,0.8083302455488592,0.8113470968635133,0.04511635207260648,0.04302827573458975,0.04736257406960551,0.000999000999000999,0.2916666666666667,0.58203125,-0.005097001402949293
taskvec_a0p5,9,layer_9,__mean__,__mean__,lexical,128,0.8548403300034503,0.8526541330347149,0.8570249769526224,0.8246155713374416,0.8214520095653522,0.8275269698739672,0.03022475866600871,0.02730351579375565,0.033333680355766164,0.000999000999000999,0.2916666666666667,0.58203125,-0.005097001402949293
taskvec_a0p5,9,layer_9,__mean__,__mean__,category_proxy,128,0.8548403300034503,0.8526875629516629,0.8567622215642284,0.8485617032274604,0.846383391378913,0.850857209910949,0.00627862677598993,0.004821574559900909,0.007971142639871686,0.000999000999000999,0.2916666666666667,0.58203125,-0.005097001402949293
taskvec_a0p5,10,layer_10,triplet,pairwise,random,128,0.9086786559782922,0.906620389863383,0.9103511864203029,0.853908792603761,0.8502256862120703,0.8573834967333823,0.05476986337453127,0.050175337248947474,0.05880024485522881,0.000999000999000999,0.390625,0.82421875,-0.0037795293610543013
taskvec_a0p5,10,layer_10,triplet,pairwise,close_neighbor,128,0.9086786559782922,0.9065096643636934,0.9103957772371359,0.9074205602519214,0.9050183737766929,0.9094166901661083,0.0012580957263708115,-4.573776386678217e-05,0.0024133015540428455,0.02197802197802198,0.390625,0.82421875,-0.0037795293610543013
taskvec_a0p5,10,layer_10,triplet,pairwise,far_neighbor,128,0.9086786559782922,0.9068599533638917,0.9106032362324186,0.8308439673855901,0.8285006810911,0.8332447226392106,0.07783468859270215,0.07547631614143029,0.08001661256421357,0.000999000999000999,0.390625,0.82421875,-0.0037795293610543013
taskvec_a0p5,10,layer_10,triplet,pairwise,lexical,128,0.9086786559782922,0.9066574568394572,0.9104279811261222,0.8599015846848488,0.8552356406929903,0.8648813290288672,0.04877707129344344,0.04370972695760429,0.05300112806726247,0.000999000999000999,0.390625,0.82421875,-0.0037795293610543013
taskvec_a0p5,10,layer_10,triplet,pairwise,category_proxy,128,0.9086786559782922,0.9063259911723435,0.9104860324994661,0.8997076349332929,0.8975523356813937,0.9020437299623154,0.008971021044999361,0.0069536564289592205,0.011074911255855111,0.000999000999000999,0.390625,0.82421875,-0.0037795293610543013
taskvec_a0p5,10,layer_10,triplet,feature_listing,random,128,0.8148305825889111,0.8127627211390063,0.8170011914335191,0.8017496955581009,0.8001733086770401,0.8035044148913585,0.013080887030810118,0.011228663427755237,0.015264313819352535,0.000999000999000999,0.1484375,0.34765625,-0.010236300295218825
taskvec_a0p5,10,layer_10,triplet,feature_listing,close_neighbor,128,0.8148305825889111,0.8122364589828066,0.8173436339362524,0.8132120948284864,0.8110727860708721,0.8154468316701241,0.001618487760424614,0.0004859095322899521,0.0028740388224832714,0.003996003996003996,0.1484375,0.34765625,-0.010236300295218825
taskvec_a0p5,10,layer_10,triplet,feature_listing,far_neighbor,128,0.8148305825889111,0.8123129841522314,0.8173860344919376,0.7941117719747126,0.7930548100615852,0.7954631705651991,0.020718810614198446,0.01874696312006563,0.022488066274672744,0.000999000999000999,0.1484375,0.34765625,-0.010236300295218825
taskvec_a0p5,10,layer_10,triplet,feature_listing,lexical,128,0.8148305825889111,0.8123976117116399,0.8172659888979978,0.8030283567495644,0.8008234393666498,0.8049054102157243,0.011802225839346647,0.009955735702533275,0.013601114298216999,0.000999000999000999,0.1484375,0.34765625,-0.010236300295218825
taskvec_a0p5,10,layer_10,triplet,feature_listing,category_proxy,128,0.8148305825889111,0.8122562118922361,0.817433372407686,0.8119356916286051,0.8099936537095346,0.8141941185924224,0.002894890960305929,0.0016530579305253923,0.004388612788170572,0.000999000999000999,0.1484375,0.34765625,-0.010236300295218825
taskvec_a0p5,10,layer_10,pairwise,feature_listing,random,128,0.8101801606826484,0.8080213597393595,0.8126143782981672,0.7978613278828561,0.7964581343228929,0.7993561510695144,0.01231883279979229,0.010517365566920489,0.014402789901942012,0.000999000999000999,0.109375,0.3671875,-0.00708918459713459
taskvec_a0p5,10,layer_10,pairwise,feature_listing,close_neighbor,128,0.8101801606826484,0.8078291089506819,0.8120520652038976,0.8096822858788073,0.8076724353712053,0.8117071534274146,0.000497874803841114,2.410875167697669e-05,0.0010840751463547346,0.04395604395604396,0.109375,0.3671875,-0.00708918459713459
taskvec_a0p5,10,layer_10,pairwise,feature_listing,far_neighbor,128,0.8101801606826484,0.8078395378077403,0.812270903645549,0.789122142829001,0.7880743134301156,0.7901501811109484,0.02105801785364747,0.019225757149979473,0.022978820477146656,0.000999000999000999,0.109375,0.3671875,-0.00708918459713459
taskvec_a0p5,10,layer_10,pairwise,feature_listing,lexical,128,0.8101801606826484,0.8078961686929688,0.8124169184127823,0.7986927884630859,0.7970810136408545,0.800415167491883,0.01148737221956253,0.00958796899067238,0.013682982546743003,0.000999000999000999,0.109375,0.3671875,-0.00708918459713459
taskvec_a0p5,10,layer_10,pairwise,feature_listing,category_proxy,128,0.8101801606826484,0.8079938572249376,0.8122815700946375,0.8079971428960562,0.8062699881731532,0.8100461724563501,0.002183017786592245,0.0013690434047020973,0.0029478629352524877,0.000999000999000999,0.109375,0.3671875,-0.00708918459713459
taskvec_a0p5,10,layer_10,__mean__,__mean__,random,128,0.8445631330832839,0.8424681569139162,0.8466555853839964,0.8178399386815727,0.8156190430706678,0.8200813542314185,0.026723194401711226,0.023973788747874397,0.029489116192174453,0.000999000999000999,0.21614583333333334,0.5130208333333334,-0.007035004751135905
taskvec_a0p5,10,layer_10,__mean__,__mean__,close_neighbor,128,0.8445631330832839,0.8421917440990606,0.8465971587924287,0.8434383136530718,0.84125453173959,0.8455235584212156,0.00112481943021218,0.00015476017336671553,0.002123805174293617,0.023310023310023312,0.21614583333333334,0.5130208333333334,-0.007035004751135905
taskvec_a0p5,10,layer_10,__mean__,__mean__,far_neighbor,128,0.8445631330832839,0.8423374917746211,0.8467533914566351,0.8046926273964345,0.8032099348609335,0.806286024771786,0.039870505686849356,0.03781634547049179,0.041827833105344325,0.000999000999000999,0.21614583333333334,0.5130208333333334,-0.007035004751135905
taskvec_a0p5,10,layer_10,__mean__,__mean__,lexical,128,0.8445631330832839,0.8423170790813553,0.8467036294789674,0.8205409099658331,0.8177133645668316,0.8234006355788249,0.024022223117450874,0.02108447721693665,0.026761741637407493,0.000999000999000999,0.21614583333333334,0.5130208333333334,-0.007035004751135905
taskvec_a0p5,10,layer_10,__mean__,__mean__,category_proxy,128,0.8445631330832839,0.8421920200965056,0.84673365833393,0.8398801564859847,0.8379386591880271,0.8420946736703626,0.004682976597299178,0.003325252588062237,0.006137128993092724,0.000999000999000999,0.21614583333333334,0.5130208333333334,-0.007035004751135905
taskvec_a0p5,11,layer_11,triplet,pairwise,random,128,0.9012182191945612,0.8985760035342537,0.9031266073929146,0.8478128551505506,0.8443735942710191,0.8516667088028044,0.05340536404401064,0.049427165556699036,0.05825134743936359,0.000999000999000999,0.33984375,0.76953125,-0.005174686433747411
taskvec_a0p5,11,layer_11,triplet,pairwise,close_neighbor,128,0.9012182191945612,0.8987990242196247,0.9034212753758766,0.9002634724602103,0.8976014345185831,0.9023795820889063,0.0009547467343509197,-0.0002791453036479652,0.002187522104941308,0.07992007992007992,0.33984375,0.76953125,-0.005174686433747411
taskvec_a0p5,11,layer_11,triplet,pairwise,far_neighbor,128,0.9012182191945612,0.8993612389196641,0.903344135324005,0.8241251353174448,0.8220105626620352,0.8265039706835523,0.07709308387711644,0.07519102765945718,0.07899725785246119,0.000999000999000999,0.33984375,0.76953125,-0.005174686433747411
taskvec_a0p5,11,layer_11,triplet,pairwise,lexical,128,0.9012182191945612,0.898852082353551,0.9032865276909433,0.8535467321053147,0.8493416820885613,0.858153484435752,0.04767148708924651,0.04311776749091223,0.05159858138067648,0.000999000999000999,0.33984375,0.76953125,-0.005174686433747411
taskvec_a0p5,11,layer_11,triplet,pairwise,category_proxy,128,0.9012182191945612,0.8988733911071904,0.9035290325409733,0.8928561401553452,0.8904027561657131,0.8950503669911996,0.008362079039216042,0.006036745081655681,0.010642836720217019,0.000999000999000999,0.33984375,0.76953125,-0.005174686433747411
taskvec_a0p5,11,layer_11,triplet,feature_listing,random,128,0.8091676752083004,0.8063048854470253,0.8119488648837432,0.7955147586762905,0.7932371987379156,0.7975486064096913,0.01365291653200984,0.011543913430068642,0.01575869771186262,0.000999000999000999,0.140625,0.36328125,-0.010817571310326457
taskvec_a0p5,11,layer_11,triplet,feature_listing,close_neighbor,128,0.8091676752083004,0.806745885766577,0.8114726318977773,0.808127932716161,0.8055925330962055,0.8103574302745983,0.0010397424921393394,-0.0001141716376878321,0.0024424860486760725,0.06293706293706294,0.140625,0.36328125,-0.010817571310326457
taskvec_a0p5,11,layer_11,triplet,feature_listing,far_neighbor,128,0.8091676752083004,0.8063730733119883,0.8117615165421739,0.7870974182151258,0.7856051017995924,0.7886734922300093,0.022070256993174553,0.019825736666098236,0.02449013584991917,0.000999000999000999,0.140625,0.36328125,-0.010817571310326457
taskvec_a0p5,11,layer_11,triplet,feature_listing,lexical,128,0.8091676752083004,0.80645154932281,0.8115708524244838,0.7970770560204983,0.7947772949119098,0.7995713792857714,0.012090619187802076,0.010075880645308644,0.014201408647932113,0.000999000999000999,0.140625,0.36328125,-0.010817571310326457
taskvec_a0p5,11,layer_11,triplet,feature_listing,category_proxy,128,0.8091676752083004,0.8068020399310626,0.8118016447639093,0.8066628365777433,0.8042236225912347,0.8088416196755134,0.0025048386305570602,0.0009973746375180781,0.00392349330941215,0.002997002997002997,0.140625,0.36328125,-0.010817571310326457
taskvec_a0p5,11,layer_11,pairwise,feature_listing,random,128,0.8054066868498921,0.8030442637042142,0.8075753621174954,0.7912027132697403,0.7892351033049636,0.7930503118899651,0.014203973580151796,0.012285658845212311,0.01631906182738021,0.000999000999000999,0.14453125,0.4375,-0.006690597394481301
taskvec_a0p5,11,layer_11,pairwise,feature_listing,close_neighbor,128,0.8054066868498921,0.8030628252658062,0.8078241576091386,0.8050441527739167,0.8026114204432815,0.8074945311876945,0.0003625340759754181,-0.00019022577907890081,0.000886338914278894,0.0979020979020979,0.14453125,0.4375,-0.006690597394481301
taskvec_a0p5,11,layer_11,pairwise,feature_listing,far_neighbor,128,0.8054066868498921,0.802879131899681,0.8076134894974529,0.7804383230395615,0.7791839104378596,0.7817282289150171,0.02496836381033063,0.023047430755104868,0.026936417690012603,0.000999000999000999,0.14453125,0.4375,-0.006690597394481301
taskvec_a0p5,11,layer_11,pairwise,feature_listing,lexical,128,0.8054066868498921,0.8032037363969721,0.8075764273293317,0.7924872753210366,0.7904933688929304,0.7942253238521516,0.012919411528855562,0.010562048119027168,0.015065225714351982,0.000999000999000999,0.14453125,0.4375,-0.006690597394481301
taskvec_a0p5,11,layer_11,pairwise,feature_listing,category_proxy,128,0.8054066868498921,0.8031680347281508,0.8076342123211362,0.8030532547272742,0.8008597234147601,0.8051288453279994,0.00235343212261796,0.0015486599411815404,0.0031844019307754935,0.000999000999000999,0.14453125,0.4375,-0.006690597394481301
taskvec_a0p5,11,layer_11,__mean__,__mean__,random,128,0.8385975270842513,0.8359750508951644,0.8408836114647178,0.8115101090321938,0.8089486321046327,0.8140885423674868,0.027087418052057426,0.024418912610659996,0.030109702326202137,0.000999000999000999,0.20833333333333334,0.5234375,-0.007560951712851723
taskvec_a0p5,11,layer_11,__mean__,__mean__,close_neighbor,128,0.8385975270842513,0.8362025784173359,0.8409060216275975,0.8378118526500961,0.8352684626860233,0.840077181183733,0.0007856744341552258,-0.0001945142401382327,0.001838782355965425,0.08025308025308026,0.20833333333333334,0.5234375,-0.007560951712851723
taskvec_a0p5,11,layer_11,__mean__,__mean__,far_neighbor,128,0.8385975270842513,0.8362044813771111,0.8409063804545439,0.7972202921907107,0.795599858299829,0.7989685639428595,0.04137723489354054,0.039354731693553434,0.04347460379746432,0.000999000999000999,0.20833333333333334,0.5234375,-0.007560951712851723
taskvec_a0p5,11,layer_11,__mean__,__mean__,lexical,128,0.8385975270842513,0.836169122691111,0.8408112691482529,0.8143703544822832,0.8115374486311339,0.817316729191225,0.02422717260196805,0.02125189875174935,0.02695507191432019,0.000999000999000999,0.20833333333333334,0.5234375,-0.007560951712851723
taskvec_a0p5,11,layer_11,__mean__,__mean__,category_proxy,128,0.8385975270842513,0.836281155255468,0.8409882965420064,0.8341907438201209,0.8318287007239027,0.8363402773315708,0.004406783264130354,0.0028609265534517664,0.005916910653468221,0.001665001665001665,0.20833333333333334,0.5234375,-0.007560951712851723
taskvec_a0p5,12,layer_12,triplet,pairwise,random,128,0.8277545189484954,0.8238763971370645,0.83125854593236,0.7854058532975614,0.7818432758678682,0.7890952767804265,0.04234866565093398,0.03870943260844797,0.045987730904016644,0.000999000999000999,0.2421875,0.5234375,-0.013031529961153865
taskvec_a0p5,12,layer_12,triplet,pairwise,close_neighbor,128,0.8277545189484954,0.823307081114035,0.8314774729427882,0.8268775655888021,0.8236726561910472,0.8298628644901328,0.0008769533596932888,-0.0020260118064470587,0.0038092941395007065,0.2937062937062937,0.2421875,0.5234375,-0.013031529961153865
taskvec_a0p5,12,layer_12,triplet,pairwise,far_neighbor,128,0.8277545189484954,0.8235622042440809,0.8320672177476809,0.7688857237808406,0.766082619363442,0.7721868513268418,0.05886879516765475,0.055966546689160165,0.06161812874488532,0.000999000999000999,0.2421875,0.5234375,-0.013031529961153865
taskvec_a0p5,12,layer_12,triplet,pairwise,lexical,128,0.8277545189484954,0.8235381301492453,0.8318043780745938,0.7921909256838262,0.7872040099930018,0.7971831543836743,0.03556359326466918,0.031258259597234425,0.040055882919114084,0.000999000999000999,0.2421875,0.5234375,-0.013031529961153865
taskvec_a0p5,12,layer_12,triplet,pairwise,category_proxy,128,0.8277545189484954,0.8240297717507928,0.8324274328886532,0.8203015648759902,0.8167237931163982,0.8238337727030739,0.007452954072505236,0.004820626927539706,0.010508824442513285,0.000999000999000999,0.2421875,0.5234375,-0.013031529961153865
taskvec_a0p5,12,layer_12,triplet,feature_listing,random,128,0.7649103538133204,0.7607036206522025,0.7691807443043217,0.7544117663055658,0.7516194183612243,0.7575268747401424,0.010498587507754564,0.008058917138259857,0.01300582814728841,0.000999000999000999,0.09375,0.3203125,-0.017089645145460963
taskvec_a0p5,12,layer_12,triplet,feature_listing,close_neighbor,128,0.7649103538133204,0.761009278637357,0.7685713530285284,0.7647202261723578,0.761424780706875,0.7675929948687553,0.0001901276409626007,-0.002780473616439849,0.002829617320094255,0.4485514485514486,0.09375,0.3203125,-0.017089645145460963
