arm,layer,layer_name,query_format,candidate_format,n_concepts,top1_accuracy,top5_accuracy,top1_unique_fraction,top1_max_occurrence,top1_gini,top1_entropy_norm,top5_unique_fraction,top5_max_occurrence,top_hub_concept
taskvec_a0p5,9,layer_9,pairwise,feature_listing,128,0.1953125,0.46875,0.2265625,29,0.8861083984375,0.5949880032647218,0.4921875,62,celery
taskvec_a0p5,9,layer_9,feature_listing,triplet,128,0.0625,0.2421875,0.0703125,76,0.975830078125,0.27945662769849233,0.2578125,116,file
taskvec_a0p5,9,layer_9,feature_listing,pairwise,128,0.171875,0.3984375,0.2265625,27,0.91162109375,0.5432330972146072,0.453125,93,candelabra
taskvec_a0p5,10,layer_10,triplet,pairwise,128,0.4921875,0.9609375,0.609375,6,0.532958984375,0.8752517438495339,0.96875,15,beet
taskvec_a0p5,10,layer_10,triplet,feature_listing,128,0.2265625,0.515625,0.25,24,0.8875732421875,0.5962830470125609,0.5390625,59,celery
taskvec_a0p5,10,layer_10,pairwise,triplet,128,0.2890625,0.6875,0.3359375,13,0.8095703125,0.7065601845105731,0.71875,35,apple
taskvec_a0p5,10,layer_10,pairwise,feature_listing,128,0.15625,0.46875,0.203125,46,0.9073486328125,0.5310589817320152,0.5078125,62,celery
taskvec_a0p5,10,layer_10,feature_listing,triplet,128,0.0703125,0.1796875,0.078125,68,0.974853515625,0.29459087963404684,0.1796875,120,coat
taskvec_a0p5,10,layer_10,feature_listing,pairwise,128,0.0625,0.265625,0.09375,66,0.9718017578125,0.3150949607336067,0.3203125,113,barrel
taskvec_a0p5,11,layer_11,triplet,pairwise,128,0.4296875,0.8984375,0.5234375,8,0.6385498046875,0.8293595390741283,0.9296875,19,beet
taskvec_a0p5,11,layer_11,triplet,feature_listing,128,0.234375,0.5234375,0.265625,20,0.865966796875,0.6357075690469972,0.546875,50,bus
taskvec_a0p5,11,layer_11,pairwise,triplet,128,0.25,0.640625,0.2734375,15,0.8466796875,0.6657195211363875,0.6640625,33,apple
taskvec_a0p5,11,layer_11,pairwise,feature_listing,128,0.21875,0.5390625,0.25,11,0.85400390625,0.6553936030850888,0.5859375,39,camel
taskvec_a0p5,11,layer_11,feature_listing,triplet,128,0.046875,0.203125,0.0625,51,0.97119140625,0.3240000769355978,0.21875,107,coat
taskvec_a0p5,11,layer_11,feature_listing,pairwise,128,0.0703125,0.3359375,0.09375,71,0.971435546875,0.3059969286201122,0.34375,105,barrel
taskvec_a0p5,12,layer_12,triplet,pairwise,128,0.2890625,0.6953125,0.390625,9,0.754638671875,0.7585280413257708,0.8203125,26,bird
taskvec_a0p5,12,layer_12,triplet,feature_listing,128,0.1015625,0.4765625,0.1171875,46,0.9576416015625,0.38121039652203376,0.4921875,71,bus
taskvec_a0p5,12,layer_12,pairwise,triplet,128,0.1953125,0.3515625,0.2421875,13,0.8555908203125,0.6529374053884359,0.359375,44,brownie
taskvec_a0p5,12,layer_12,pairwise,feature_listing,128,0.1640625,0.453125,0.1875,36,0.911376953125,0.5436013941203992,0.4765625,65,cabbage
taskvec_a0p5,12,layer_12,feature_listing,triplet,128,0.0859375,0.1640625,0.1015625,41,0.953369140625,0.41895187261950895,0.171875,81,candelabra
taskvec_a0p5,12,layer_12,feature_listing,pairwise,128,0.0390625,0.2578125,0.0546875,85,0.9820556640625,0.22010546717420418,0.2890625,128,barrel
taskvec_a0p5,13,layer_13,triplet,pairwise,128,0.0390625,0.140625,0.046875,68,0.977783203125,0.2663881978200574,0.1875,119,drill
taskvec_a0p5,13,layer_13,triplet,feature_listing,128,0.1484375,0.53125,0.1875,26,0.91357421875,0.5505023707102845,0.5703125,43,candy
taskvec_a0p5,13,layer_13,pairwise,triplet,128,0.0390625,0.1953125,0.0703125,70,0.9774169921875,0.2718139584177157,0.296875,115,corkscrew
taskvec_a0p5,13,layer_13,pairwise,feature_listing,128,0.0390625,0.1953125,0.140625,36,0.93701171875,0.482775163661556,0.390625,92,anvil
taskvec_a0p5,13,layer_13,feature_listing,triplet,128,0.03125,0.1015625,0.046875,61,0.979736328125,0.2471831938991824,0.1328125,113,bean
taskvec_a0p5,13,layer_13,feature_listing,pairwise,128,0.0078125,0.0703125,0.0078125,128,0.9921875,-0.0,0.078125,128,aloe
taskvec_a0p5,14,layer_14,triplet,pairwise,128,0.03125,0.125,0.046875,62,0.98046875,0.2362795082825651,0.171875,119,drill
taskvec_a0p5,14,layer_14,triplet,feature_listing,128,0.109375,0.46875,0.1875,20,0.912353515625,0.5523657144083044,0.5,74,fly
taskvec_a0p5,14,layer_14,pairwise,triplet,128,0.0546875,0.2265625,0.0625,69,0.97314453125,0.30076570218817894,0.359375,100,corkscrew
taskvec_a0p5,14,layer_14,pairwise,feature_listing,128,0.0390625,0.1796875,0.171875,23,0.9228515625,0.5291560953805697,0.3984375,81,corkscrew
taskvec_a0p5,14,layer_14,feature_listing,triplet,128,0.015625,0.046875,0.0234375,97,0.98828125,0.1212072951334744,0.0703125,128,tumbleweed
taskvec_a0p5,14,layer_14,feature_listing,pairwise,128,0.0078125,0.0546875,0.0078125,128,0.9921875,-0.0,0.078125,128,aloe
taskvec_a0p5,15,layer_15,triplet,pairwise,128,0.03125,0.1640625,0.0703125,48,0.9732666015625,0.2992802553032424,0.1953125,111,drill
taskvec_a0p5,15,layer_15,triplet,feature_listing,128,0.1875,0.53125,0.2421875,14,0.873779296875,0.6280982120011698,0.5703125,33,crow
taskvec_a0p5,15,layer_15,pairwise,triplet,128,0.046875,0.2578125,0.0546875,67,0.9766845703125,0.2810654277333676,0.359375,105,corkscrew
taskvec_a0p5,15,layer_15,pairwise,feature_listing,128,0.078125,0.3359375,0.25,17,0.8720703125,0.6292551734967697,0.515625,54,chisel
taskvec_a0p5,15,layer_15,feature_listing,triplet,128,0.0234375,0.046875,0.0234375,59,0.9822998046875,0.19356002150849022,0.046875,128,drill
taskvec_a0p5,15,layer_15,feature_listing,pairwise,128,0.0078125,0.0625,0.0078125,128,0.9921875,-0.0,0.0703125,128,aloe
taskvec_a0p5,16,layer_16,triplet,pairwise,128,0.140625,0.40625,0.1796875,13,0.8948974609375,0.5869588043327592,0.4609375,52,drill
taskvec_a0p5,16,layer_16,triplet,feature_listing,128,0.28125,0.8828125,0.4609375,8,0.7037353515625,0.7937855402114864,0.9140625,18,cockroach
taskvec_a0p5,16,layer_16,pairwise,triplet,128,0.234375,0.6640625,0.2890625,18,0.832275390625,0.679618192660327,0.7265625,41,corkscrew
taskvec_a0p5,16,layer_16,pairwise,feature_listing,128,0.1640625,0.8203125,0.4765625,11,0.6988525390625,0.7940030650669291,0.90625,15,fruit
taskvec_a0p5,16,layer_16,feature_listing,triplet,128,0.03125,0.1640625,0.03125,39,0.97265625,0.2797081609282266,0.2578125,126,drill
taskvec_a0p5,16,layer_16,feature_listing,pairwise,128,0.0390625,0.15625,0.078125,65,0.9759521484375,0.2728338391986671,0.203125,126,aloe
taskvec_a0p5,17,layer_17,triplet,pairwise,128,0.21875,0.65625,0.2578125,11,0.8485107421875,0.6641818876620165,0.6875,36,acorn
taskvec_a0p5,17,layer_17,triplet,feature_listing,128,0.2265625,0.875,0.4609375,11,0.7064208984375,0.7895566503693883,0.921875,24,fruit
taskvec_a0p5,17,layer_17,pairwise,triplet,128,0.3359375,0.78125,0.375,11,0.7601318359375,0.7512969685195067,0.8359375,34,corkscrew
taskvec_a0p5,17,layer_17,pairwise,feature_listing,128,0.1484375,0.8671875,0.4765625,11,0.6998291015625,0.7941612229353177,0.9296875,17,fruit
taskvec_a0p5,17,layer_17,feature_listing,triplet,128,0.0234375,0.1015625,0.03125,84,0.9830322265625,0.20325258478950997,0.1640625,128,drill
taskvec_a0p5,17,layer_17,feature_listing,pairwise,128,0.0703125,0.15625,0.0859375,60,0.972412109375,0.3116195723546623,0.2265625,125,aloe
taskvec_a0p5,18,layer_18,triplet,pairwise,128,0.40625,0.8671875,0.4375,8,0.7188720703125,0.7833948660327952,0.90625,23,artichoke
taskvec_a0p5,18,layer_18,triplet,feature_listing,128,0.171875,0.921875,0.578125,8,0.59130859375,0.8508384592726064,0.9453125,14,bird
taskvec_a0p5,18,layer_18,pairwise,triplet,128,0.4609375,0.953125,0.4921875,9,0.6741943359375,0.8098673270400565,0.953125,23,blackberry
taskvec_a0p5,18,layer_18,pairwise,feature_listing,128,0.15625,0.890625,0.4921875,10,0.6845703125,0.8031030798829115,0.953125,13,fruit
taskvec_a0p5,18,layer_18,feature_listing,triplet,128,0.015625,0.1875,0.015625,105,0.9893798828125,0.09705613354435919,0.34375,128,drill
taskvec_a0p5,18,layer_18,feature_listing,pairwise,128,0.0625,0.2578125,0.0859375,70,0.9757080078125,0.2769689266651099,0.2890625,128,file
taskvec_a0p5,19,layer_19,triplet,pairwise,128,0.59375,1.0,0.609375,4,0.5543212890625,0.8704920758735403,1.0,21,airplane
taskvec_a0p5,19,layer_19,triplet,feature_listing,128,0.0390625,0.734375,0.59375,4,0.5662841796875,0.8657324078975466,0.9375,24,bagel
taskvec_a0p5,19,layer_19,pairwise,triplet,128,0.625,0.9921875,0.625,5,0.5328369140625,0.8779195558200288,0.9921875,31,blackberry
taskvec_a0p5,19,layer_19,pairwise,feature_listing,128,0.15625,0.9140625,0.578125,5,0.5740966796875,0.8617037912966126,0.9609375,21,bird
taskvec_a0p5,19,layer_19,feature_listing,triplet,128,0.015625,0.1796875,0.015625,92,0.98779296875,0.12244977677548168,0.4296875,128,drill
taskvec_a0p5,19,layer_19,feature_listing,pairwise,128,0.0390625,0.2109375,0.0703125,72,0.9793701171875,0.25038519077614263,0.296875,128,file
taskvec_a0p5,20,layer_20,triplet,pairwise,128,0.5859375,1.0,0.59375,4,0.57080078125,0.8637956473021119,1.0,19,airplane
taskvec_a0p5,20,layer_20,triplet,feature_listing,128,0.0234375,0.84375,0.59375,4,0.56103515625,0.8676691684929814,0.9453125,17,bison
taskvec_a0p5,20,layer_20,pairwise,triplet,128,0.546875,0.9921875,0.5703125,7,0.5921630859375,0.853023901259251,0.9921875,28,blackberry
taskvec_a0p5,20,layer_20,pairwise,feature_listing,128,0.1640625,0.9453125,0.6171875,4,0.5391845703125,0.8763459960720186,0.96875,15,bison
taskvec_a0p5,20,layer_20,feature_listing,triplet,128,0.0078125,0.2265625,0.0234375,126,0.9918212890625,0.018820010757824246,0.46875,128,drill
taskvec_a0p5,20,layer_20,feature_listing,pairwise,128,0.0703125,0.3125,0.15625,47,0.951904296875,0.3986198071273164,0.3984375,127,aloe
taskvec_a0p5,21,layer_21,triplet,pairwise,128,0.59375,1.0,0.6171875,4,0.541748046875,0.8755034876990684,1.0,18,airplane
taskvec_a0p5,21,layer_21,triplet,feature_listing,128,0.0234375,0.7578125,0.609375,4,0.5482177734375,0.8729759625802173,0.9453125,17,bison
taskvec_a0p5,21,layer_21,pairwise,triplet,128,0.5390625,0.9765625,0.5859375,7,0.5821533203125,0.8574881869735366,0.9765625,38,drill
taskvec_a0p5,21,layer_21,pairwise,feature_listing,128,0.1953125,0.9375,0.609375,5,0.5447998046875,0.8737070139552773,0.9609375,14,bison
taskvec_a0p5,21,layer_21,feature_listing,triplet,128,0.015625,0.1484375,0.015625,120,0.9912109375,0.04818429523100198,0.453125,128,drill
taskvec_a0p5,21,layer_21,feature_listing,pairwise,128,0.09375,0.3125,0.1875,41,0.9378662109375,0.45659354731410723,0.421875,120,file
taskvec_a0p5,22,layer_22,triplet,pairwise,128,0.6171875,1.0,0.6640625,4,0.487548828125,0.8950456473021118,1.0,12,cello
taskvec_a0p5,22,layer_22,triplet,feature_listing,128,0.0078125,0.8671875,0.6328125,4,0.5286865234375,0.8805148995245962,0.953125,14,bison
taskvec_a0p5,22,layer_22,pairwise,triplet,128,0.625,0.9921875,0.6640625,4,0.4974365234375,0.891423869960776,0.9921875,36,bamboo
taskvec_a0p5,22,layer_22,pairwise,feature_listing,128,0.171875,0.9453125,0.625,5,0.5311279296875,0.8790138080425136,0.9609375,13,bison
taskvec_a0p5,22,layer_22,feature_listing,triplet,128,0.0078125,0.3359375,0.015625,127,0.9920654296875,0.0094163446204631,0.71875,128,drill
taskvec_a0p5,22,layer_22,feature_listing,pairwise,128,0.15625,0.484375,0.296875,25,0.8607177734375,0.6345595195341287,0.6328125,96,file
taskvec_a0p5,23,layer_23,triplet,pairwise,128,0.6484375,1.0,0.6796875,4,0.4652099609375,0.9020374581352485,1.0,13,cello
taskvec_a0p5,23,layer_23,triplet,feature_listing,128,0.015625,0.828125,0.6328125,4,0.5286865234375,0.8805148995245962,0.9140625,14,bison
taskvec_a0p5,23,layer_23,pairwise,triplet,128,0.640625,0.9921875,0.6875,4,0.4654541015625,0.9020374581352485,0.9921875,29,bamboo
taskvec_a0p5,23,layer_23,pairwise,feature_listing,128,0.1796875,0.9375,0.6171875,5,0.5394287109375,0.8759391568124202,0.9609375,14,bison
taskvec_a0p5,23,layer_23,feature_listing,triplet,128,0.0078125,0.359375,0.0234375,126,0.9918212890625,0.018820010757824246,0.75,128,drill
taskvec_a0p5,23,layer_23,feature_listing,pairwise,128,0.25,0.5625,0.34375,15,0.8123779296875,0.7027384911925322,0.703125,71,airplane
taskvec_a0p5,24,layer_24,triplet,pairwise,128,0.6796875,0.9921875,0.703125,4,0.4381103515625,0.9104189034525776,0.9921875,13,cello
taskvec_a0p5,24,layer_24,triplet,feature_listing,128,0.0078125,0.8515625,0.625,4,0.5367431640625,0.8774402482945032,0.9140625,14,bison
taskvec_a0p5,24,layer_24,pairwise,triplet,128,0.671875,1.0,0.6875,4,0.4647216796875,0.9025845842464908,1.0,31,camel
taskvec_a0p5,24,layer_24,pairwise,feature_listing,128,0.1953125,0.9453125,0.6328125,5,0.5263671875,0.880698824788414,0.9765625,13,bison
taskvec_a0p5,24,layer_24,feature_listing,triplet,128,0.0078125,0.328125,0.03125,124,0.9913330078125,0.03535676061610209,0.78125,128,drill
taskvec_a0p5,24,layer_24,feature_listing,pairwise,128,0.265625,0.609375,0.40625,19,0.789306640625,0.7052802799199561,0.734375,95,airplane
taskvec_a0p5,25,layer_25,triplet,pairwise,128,0.6953125,0.9921875,0.71875,3,0.4290771484375,0.9137452985322049,0.9921875,11,barrel
taskvec_a0p5,25,layer_25,triplet,feature_listing,128,0.0078125,0.8359375,0.625,4,0.5367431640625,0.8774402482945032,0.9140625,17,bison
taskvec_a0p5,25,layer_25,pairwise,triplet,128,0.6953125,1.0,0.71875,3,0.4290771484375,0.9137452985322049,1.0,35,blueberry
taskvec_a0p5,25,layer_25,pairwise,feature_listing,128,0.2421875,0.9609375,0.6328125,5,0.5225830078125,0.8820884592726063,0.984375,14,bison
taskvec_a0p5,25,layer_25,feature_listing,triplet,128,0.0078125,0.3046875,0.03125,125,0.991455078125,0.02821089778709723,0.8203125,128,drill
taskvec_a0p5,25,layer_25,feature_listing,pairwise,128,0.2734375,0.6328125,0.4453125,24,0.759765625,0.7268681396078479,0.765625,97,airplane
taskvec_a0p5,26,layer_26,triplet,pairwise,128,0.7265625,0.9921875,0.734375,3,0.41064453125,0.9190520926194408,0.9921875,11,barrel
taskvec_a0p5,26,layer_26,triplet,feature_listing,128,0.0,0.8359375,0.625,4,0.5367431640625,0.8774402482945032,0.9296875,18,bison
taskvec_a0p5,26,layer_26,pairwise,triplet,128,0.75,1.0,0.7734375,3,0.3626708984375,0.9318978236510559,1.0,33,bus
taskvec_a0p5,26,layer_26,pairwise,feature_listing,128,0.2265625,0.953125,0.640625,4,0.5238037109375,0.882199916270497,0.9765625,11,banjo
taskvec_a0p5,26,layer_26,feature_listing,triplet,128,0.0078125,0.234375,0.0546875,121,0.989501953125,0.06341244228769427,0.8671875,128,drill
taskvec_a0p5,26,layer_26,feature_listing,pairwise,128,0.3046875,0.7421875,0.4921875,25,0.709228515625,0.7556817537304673,0.8828125,107,airplane
taskvec_a0p5,27,layer_27,triplet,pairwise,128,0.7265625,0.9765625,0.7265625,3,0.4185791015625,0.916819949762298,0.9765625,11,basket
taskvec_a0p5,27,layer_27,triplet,feature_listing,128,0.0,0.84375,0.625,4,0.5367431640625,0.8774402482945032,0.9375,14,bison
taskvec_a0p5,27,layer_27,pairwise,triplet,128,0.7265625,1.0,0.7421875,3,0.4024658203125,0.9212842354765839,1.0,52,barrel
taskvec_a0p5,27,layer_27,pairwise,feature_listing,128,0.1796875,1.0,0.5859375,5,0.5731201171875,0.8625462996695628,1.0,13,bison
taskvec_a0p5,27,layer_27,feature_listing,triplet,128,0.015625,0.203125,0.0546875,113,0.988525390625,0.10279073247568099,0.859375,128,drill
taskvec_a0p5,27,layer_27,feature_listing,pairwise,128,0.3515625,0.7578125,0.515625,16,0.6650390625,0.800072067064992,0.90625,104,airplane
taskvec_a0p5,28,layer_28,triplet,pairwise,128,0.734375,0.9765625,0.734375,3,0.41064453125,0.919052092619441,0.9765625,11,ant
taskvec_a0p5,28,layer_28,triplet,feature_listing,128,0.0,0.8359375,0.6328125,4,0.5286865234375,0.8805148995245962,0.9453125,13,bison
taskvec_a0p5,28,layer_28,pairwise,triplet,128,0.7109375,1.0,0.71875,5,0.430419921875,0.9122442070501221,1.0,58,camel
taskvec_a0p5,28,layer_28,pairwise,feature_listing,128,0.1484375,1.0,0.609375,5,0.5556640625,0.8697898543522335,1.0,13,bison
taskvec_a0p5,28,layer_28,feature_listing,triplet,128,0.015625,0.171875,0.09375,108,0.9830322265625,0.1487197196623569,0.921875,128,drill
taskvec_a0p5,28,layer_28,feature_listing,pairwise,128,0.4140625,0.890625,0.625,7,0.5496826171875,0.8663053014042179,0.953125,71,banana
taskvec_a0p5,29,layer_29,triplet,pairwise,128,0.703125,0.9765625,0.703125,3,0.44677734375,0.9084385044449688,0.9765625,10,ant
taskvec_a0p5,29,layer_29,triplet,feature_listing,128,0.0078125,0.8046875,0.625,4,0.53466796875,0.8782827566674535,0.9453125,14,bison
taskvec_a0p5,29,layer_29,pairwise,triplet,128,0.7109375,1.0,0.7109375,4,0.440185546875,0.9101235211908696,1.0,53,camel
taskvec_a0p5,29,layer_29,pairwise,feature_listing,128,0.1484375,1.0,0.59375,5,0.5679931640625,0.8647784425267059,1.0,14,bison
taskvec_a0p5,29,layer_29,feature_listing,triplet,128,0.0234375,0.234375,0.2109375,90,0.94775390625,0.2976715081715128,0.953125,128,drill
taskvec_a0p5,29,layer_29,feature_listing,pairwise,128,0.40625,0.9609375,0.6875,7,0.4742431640625,0.894340363322481,0.9765625,49,banana
taskvec_a0p5,30,layer_30,triplet,pairwise,128,0.703125,0.9765625,0.703125,3,0.44677734375,0.9084385044449688,0.9765625,12,ant
taskvec_a0p5,30,layer_30,triplet,feature_listing,128,0.0,0.78125,0.6328125,4,0.5286865234375,0.8805148995245962,0.953125,15,bison
taskvec_a0p5,30,layer_30,pairwise,triplet,128,0.6640625,1.0,0.6875,5,0.465576171875,0.9016306188756499,1.0,43,camel
taskvec_a0p5,30,layer_30,pairwise,feature_listing,128,0.15625,1.0,0.5859375,5,0.57177734375,0.8630934257808051,1.0,15,bison
taskvec_a0p5,30,layer_30,feature_listing,triplet,128,0.0234375,0.1953125,0.34375,65,0.8734130859375,0.4757860896760393,0.96875,128,drill
taskvec_a0p5,30,layer_30,feature_listing,pairwise,128,0.4296875,0.953125,0.703125,5,0.4483642578125,0.9069374129628858,0.9765625,41,parrot
taskvec_a0p5,31,layer_31,triplet,pairwise,128,0.671875,0.9765625,0.671875,4,0.4837646484375,0.8964352817863042,0.9765625,13,boar
taskvec_a0p5,31,layer_31,triplet,feature_listing,128,0.0,0.6875,0.6328125,4,0.5286865234375,0.8805148995245962,0.9453125,16,bison
taskvec_a0p5,31,layer_31,pairwise,triplet,128,0.6015625,1.0,0.609375,5,0.52294921875,0.8793091903042216,1.0,26,camel
taskvec_a0p5,31,layer_31,pairwise,feature_listing,128,0.203125,1.0,0.625,5,0.5338134765625,0.878171299669563,1.0,15,bison
taskvec_a0p5,31,layer_31,feature_listing,triplet,128,0.03125,0.2734375,0.5546875,33,0.682861328125,0.7171657820289749,0.984375,125,drill
taskvec_a0p5,31,layer_31,feature_listing,pairwise,128,0.4296875,0.9765625,0.7890625,4,0.3419189453125,0.9366574916270495,0.9765625,29,parrot
taskvec_a0p5,32,layer_32,triplet,pairwise,128,0.484375,0.9609375,0.5234375,5,0.6256103515625,0.8378376328309274,0.9609375,17,antelope
taskvec_a0p5,32,layer_32,triplet,feature_listing,128,0.0078125,0.5859375,0.609375,4,0.5482177734375,0.8729759625802173,0.8828125,33,bison
taskvec_a0p5,32,layer_32,pairwise,triplet,128,0.4921875,0.9765625,0.53125,6,0.61572265625,0.8418662494318613,0.984375,40,tumbleweed
taskvec_a0p5,32,layer_32,pairwise,feature_listing,128,0.28125,1.0,0.59375,5,0.5714111328125,0.8633888080425134,1.0,17,fern
taskvec_a0p5,32,layer_32,feature_listing,triplet,128,0.03125,0.265625,0.5390625,24,0.6923828125,0.7453304504794089,0.984375,112,drill
taskvec_a0p5,32,layer_32,feature_listing,pairwise,128,0.4140625,0.921875,0.6640625,5,0.492919921875,0.8921549213358362,0.9609375,42,parrot
taskvec_a1p0,0,embedding,triplet,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,0,embedding,triplet,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,0,embedding,pairwise,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,0,embedding,pairwise,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,0,embedding,feature_listing,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,0,embedding,feature_listing,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a1p0,1,layer_1,triplet,pairwise,128,0.046875,0.171875,0.0625,81,0.9837646484375,0.18704802005675322,0.203125,121,bee
taskvec_a1p0,1,layer_1,triplet,feature_listing,128,0.046875,0.21875,0.046875,69,0.982666015625,0.2089382606638506,0.2578125,127,bamboo
taskvec_a1p0,1,layer_1,pairwise,triplet,128,0.0078125,0.046875,0.015625,127,0.9920654296875,0.0094163446204631,0.0546875,128,slingshot
taskvec_a1p0,1,layer_1,pairwise,feature_listing,128,0.0078125,0.0625,0.0078125,128,0.9921875,-0.0,0.0625,128,brussels sprouts
taskvec_a1p0,1,layer_1,feature_listing,triplet,128,0.0078125,0.046875,0.015625,127,0.9920654296875,0.0094163446204631,0.0625,128,crow
