subject,region,n_concepts,n_voxels,arm,layer,layer_name,rsa_spearman
01,TGd,90,1914,base,3,layer_3,-0.014471982231578792
01,TGd,90,1914,base,4,layer_4,-0.008685040662916548
01,TGd,90,1914,base,5,layer_5,-0.01541881821574642
01,TGd,90,1914,base,6,layer_6,-0.013497806771940514
01,TGd,90,1914,base,7,layer_7,-0.012435173002748606
01,TGd,90,1914,base,8,layer_8,-0.011262430587936712
01,TGd,90,1914,base,9,layer_9,-0.00901396336838679
01,TGd,90,1914,base,10,layer_10,-0.009018018393281342
01,TGd,90,1914,base,11,layer_11,-0.007106666307191364
01,TGd,90,1914,base,12,layer_12,-0.006822007781243086
01,TGd,90,1914,base,13,layer_13,-0.008899724044422727
01,TGd,90,1914,base,14,layer_14,-0.007996125968044495
01,TGd,90,1914,base,15,layer_15,-0.006730163185928976
01,TGd,90,1914,base,16,layer_16,-0.008090226904140865
01,TGd,90,1914,base,17,layer_17,-0.005023847825936827
01,TGd,90,1914,base,18,layer_18,-0.009752519428454964
01,TGd,90,1914,base,19,layer_19,-0.005501219224454596
01,TGd,90,1914,base,20,layer_20,-0.00597158530034497
01,TGd,90,1914,base,21,layer_21,-0.0017106711306983935
01,TGd,90,1914,base,22,layer_22,-7.516048791214696e-05
01,TGd,90,1914,base,23,layer_23,0.0009752568369698853
01,TGd,90,1914,base,24,layer_24,0.006529519216668269
01,TGd,90,1914,base,25,layer_25,0.005182056000771748
01,TGd,90,1914,base,26,layer_26,0.005552730070447876
01,TGd,90,1914,base,27,layer_27,0.004245845310091638
01,TGd,90,1914,base,28,layer_28,0.006036821736867174
01,TGd,90,1914,base,29,layer_29,0.008619448748580892
01,TGd,90,1914,base,30,layer_30,0.007053490524912606
01,TGd,90,1914,base,31,layer_31,0.003557392755056933
01,TGd,90,1914,base,32,layer_32,-0.0076391496558998115
01,TGd,90,1914,scrambled,0,embedding,-0.005753975469214166
01,TGd,90,1914,scrambled,1,layer_1,-0.027947627399573075
01,TGd,90,1914,scrambled,2,layer_2,-0.01885654664071309
01,TGd,90,1914,scrambled,3,layer_3,-0.022943100530651787
01,TGd,90,1914,scrambled,4,layer_4,-0.021194180697061207
01,TGd,90,1914,scrambled,5,layer_5,-0.01930335759479684
01,TGd,90,1914,scrambled,6,layer_6,-0.020706798385785524
01,TGd,90,1914,scrambled,7,layer_7,-0.018835915851628242
01,TGd,90,1914,scrambled,8,layer_8,-0.015154811587129403
01,TGd,90,1914,scrambled,9,layer_9,-0.01734865981810172
01,TGd,90,1914,scrambled,10,layer_10,-0.016188129364432327
01,TGd,90,1914,scrambled,11,layer_11,-0.01765328992073146
01,TGd,90,1914,scrambled,12,layer_12,-0.016550385353360668
01,TGd,90,1914,scrambled,13,layer_13,-0.015519921112094652
01,TGd,90,1914,scrambled,14,layer_14,-0.016300148773349087
01,TGd,90,1914,scrambled,15,layer_15,-0.00674872480646965
01,TGd,90,1914,scrambled,16,layer_16,-0.007920738893381055
01,TGd,90,1914,scrambled,17,layer_17,-0.012267546627243036
01,TGd,90,1914,scrambled,18,layer_18,-0.0130381403353967
01,TGd,90,1914,scrambled,19,layer_19,-0.011604302922381985
01,TGd,90,1914,scrambled,20,layer_20,-0.009511459705270113
01,TGd,90,1914,scrambled,21,layer_21,-0.004165210501212118
01,TGd,90,1914,scrambled,22,layer_22,-0.005344566148304361
01,TGd,90,1914,scrambled,23,layer_23,-0.004162380501803951
01,TGd,90,1914,scrambled,24,layer_24,-0.0021649021003921237
01,TGd,90,1914,scrambled,25,layer_25,-0.0035862311028213864
01,TGd,90,1914,scrambled,26,layer_26,-0.006025292711555452
01,TGd,90,1914,scrambled,27,layer_27,-0.005998622722413441
01,TGd,90,1914,scrambled,28,layer_28,-0.004009266139105089
01,TGd,90,1914,scrambled,29,layer_29,-0.003963332353331624
01,TGd,90,1914,scrambled,30,layer_30,-0.007995760216305802
01,TGd,90,1914,scrambled,31,layer_31,-0.009987201098848236
01,TGd,90,1914,scrambled,32,layer_32,-0.02563418619559128
01,TGd,90,1914,lowLR,0,embedding,-0.005753975469214166
01,TGd,90,1914,lowLR,1,layer_1,-0.021933905743023528
01,TGd,90,1914,lowLR,2,layer_2,-0.01114652128412387
01,TGd,90,1914,lowLR,3,layer_3,-0.017612435003202784
01,TGd,90,1914,lowLR,4,layer_4,-0.010140200580383004
01,TGd,90,1914,lowLR,5,layer_5,-0.01248635713791912
01,TGd,90,1914,lowLR,6,layer_6,-0.010279195954615409
01,TGd,90,1914,lowLR,7,layer_7,-0.014910964828223771
01,TGd,90,1914,lowLR,8,layer_8,-0.011465101882846053
01,TGd,90,1914,lowLR,9,layer_9,-0.011392971642485013
01,TGd,90,1914,lowLR,10,layer_10,-0.010727836974983111
01,TGd,90,1914,lowLR,11,layer_11,-0.008949979603549811
01,TGd,90,1914,lowLR,12,layer_12,-0.008213505414333385
01,TGd,90,1914,lowLR,13,layer_13,-0.009166926984582524
01,TGd,90,1914,lowLR,14,layer_14,-0.008662512373238418
01,TGd,90,1914,lowLR,15,layer_15,-0.006173637544558691
01,TGd,90,1914,lowLR,16,layer_16,-0.005169989929367717
01,TGd,90,1914,lowLR,17,layer_17,-0.005231633294034075
01,TGd,90,1914,lowLR,18,layer_18,-0.009905897364036
01,TGd,90,1914,lowLR,19,layer_19,-0.005957281194425478
01,TGd,90,1914,lowLR,20,layer_20,-0.005683598209416225
01,TGd,90,1914,lowLR,21,layer_21,-0.0007249042550023663
01,TGd,90,1914,lowLR,22,layer_22,0.000138937840251039
01,TGd,90,1914,lowLR,23,layer_23,0.002456730144973061
01,TGd,90,1914,lowLR,24,layer_24,0.004569381116358403
01,TGd,90,1914,lowLR,25,layer_25,0.0027454068964836522
01,TGd,90,1914,lowLR,26,layer_26,0.0018433865214256425
01,TGd,90,1914,lowLR,27,layer_27,0.0007409829480094869
01,TGd,90,1914,lowLR,28,layer_28,0.00223078560740607
01,TGd,90,1914,lowLR,29,layer_29,0.0025999871433967487
01,TGd,90,1914,lowLR,30,layer_30,0.00043828695850662896
01,TGd,90,1914,lowLR,31,layer_31,-0.00444852818651671
01,TGd,90,1914,lowLR,32,layer_32,-0.019232040302120577
01,TGd,90,1914,lowrank,0,embedding,-0.005753975469214166
01,TGd,90,1914,lowrank,1,layer_1,-0.026327196263864296
01,TGd,90,1914,lowrank,2,layer_2,-0.015020922353743348
01,TGd,90,1914,lowrank,3,layer_3,-0.02066077344227535
01,TGd,90,1914,lowrank,4,layer_4,-0.010544164035836641
01,TGd,90,1914,lowrank,5,layer_5,-0.013410814271321266
01,TGd,90,1914,lowrank,6,layer_6,-0.013104137229185613
01,TGd,90,1914,lowrank,7,layer_7,-0.01680631181997111
01,TGd,90,1914,lowrank,8,layer_8,-0.011803993097782753
01,TGd,90,1914,lowrank,9,layer_9,-0.01185287998326867
01,TGd,90,1914,lowrank,10,layer_10,-0.011958093196909133
01,TGd,90,1914,lowrank,11,layer_11,-0.011138064722856075
01,TGd,90,1914,lowrank,12,layer_12,-0.010818335499291594
01,TGd,90,1914,lowrank,13,layer_13,-0.011624049593499913
01,TGd,90,1914,lowrank,14,layer_14,-0.011478118759331772
01,TGd,90,1914,lowrank,15,layer_15,-0.008031959364511098
01,TGd,90,1914,lowrank,16,layer_16,-0.00652616506027401
01,TGd,90,1914,lowrank,17,layer_17,-0.008783750295078809
01,TGd,90,1914,lowrank,18,layer_18,-0.014446405761680041
01,TGd,90,1914,lowrank,19,layer_19,-0.010811448233405187
01,TGd,90,1914,lowrank,20,layer_20,-0.010632425459622867
01,TGd,90,1914,lowrank,21,layer_21,-0.005375610027620776
01,TGd,90,1914,lowrank,22,layer_22,-0.003036379590088353
01,TGd,90,1914,lowrank,23,layer_23,-0.0006851068045792813
01,TGd,90,1914,lowrank,24,layer_24,0.002294898823701126
01,TGd,90,1914,lowrank,25,layer_25,0.00014919495361753325
01,TGd,90,1914,lowrank,26,layer_26,-0.000707173328017343
01,TGd,90,1914,lowrank,27,layer_27,-0.0006471340032795603
01,TGd,90,1914,lowrank,28,layer_28,0.0012055995485345844
01,TGd,90,1914,lowrank,29,layer_29,0.0012653328970987313
01,TGd,90,1914,lowrank,30,layer_30,-0.00042445003598778555
01,TGd,90,1914,lowrank,31,layer_31,-0.005527801044638149
01,TGd,90,1914,lowrank,32,layer_32,-0.02006505464408498
01,TGd,90,1914,taskvec_a0p25,0,embedding,-0.005753975469214166
01,TGd,90,1914,taskvec_a0p25,1,layer_1,-0.024813779641089242
01,TGd,90,1914,taskvec_a0p25,2,layer_2,-0.01643889234301369
01,TGd,90,1914,taskvec_a0p25,3,layer_3,-0.018613590350928168
01,TGd,90,1914,taskvec_a0p25,4,layer_4,-0.010444420659996173
01,TGd,90,1914,taskvec_a0p25,5,layer_5,-0.011208825355582748
01,TGd,90,1914,taskvec_a0p25,6,layer_6,-0.012294210452029905
01,TGd,90,1914,taskvec_a0p25,7,layer_7,-0.013633858199593866
01,TGd,90,1914,taskvec_a0p25,8,layer_8,-0.00822343675087032
01,TGd,90,1914,taskvec_a0p25,9,layer_9,-0.008303711972366295
01,TGd,90,1914,taskvec_a0p25,10,layer_10,-0.0070005570204709705
01,TGd,90,1914,taskvec_a0p25,11,layer_11,-0.005505797845939319
01,TGd,90,1914,taskvec_a0p25,12,layer_12,-0.004562347960733529
01,TGd,90,1914,taskvec_a0p25,13,layer_13,-0.005711537868919775
01,TGd,90,1914,taskvec_a0p25,14,layer_14,-0.005460008829112477
01,TGd,90,1914,taskvec_a0p25,15,layer_15,-0.0038107189845873954
01,TGd,90,1914,taskvec_a0p25,16,layer_16,-0.0048385443214547874
01,TGd,90,1914,taskvec_a0p25,17,layer_17,-0.005546171009773359
01,TGd,90,1914,taskvec_a0p25,18,layer_18,-0.009287539317774865
01,TGd,90,1914,taskvec_a0p25,19,layer_19,-0.005114299650585111
01,TGd,90,1914,taskvec_a0p25,20,layer_20,-0.004849639039926642
01,TGd,90,1914,taskvec_a0p25,21,layer_21,-0.0012889788030447829
01,TGd,90,1914,taskvec_a0p25,22,layer_22,0.0013458642195312471
01,TGd,90,1914,taskvec_a0p25,23,layer_23,0.0020960950078509695
01,TGd,90,1914,taskvec_a0p25,24,layer_24,0.0063436398119766325
01,TGd,90,1914,taskvec_a0p25,25,layer_25,0.0047129399813856275
01,TGd,90,1914,taskvec_a0p25,26,layer_26,0.005220838947776632
01,TGd,90,1914,taskvec_a0p25,27,layer_27,0.0046908080784232855
01,TGd,90,1914,taskvec_a0p25,28,layer_28,0.006748294795998522
01,TGd,90,1914,taskvec_a0p25,29,layer_29,0.006964333401643729
01,TGd,90,1914,taskvec_a0p25,30,layer_30,0.005678887894889736
01,TGd,90,1914,taskvec_a0p25,31,layer_31,0.0014193063467466472
01,TGd,90,1914,taskvec_a0p25,32,layer_32,-0.014431346242057143
01,TGd,90,1914,taskvec_a0p5,0,embedding,-0.005753975469214166
01,TGd,90,1914,taskvec_a0p5,1,layer_1,-0.022291812685996695
01,TGd,90,1914,taskvec_a0p5,2,layer_2,-0.019300922114118053
01,TGd,90,1914,taskvec_a0p5,3,layer_3,-0.021471164414053452
01,TGd,90,1914,taskvec_a0p5,4,layer_4,-0.012388645757693311
01,TGd,90,1914,taskvec_a0p5,5,layer_5,-0.009778531886381349
01,TGd,90,1914,taskvec_a0p5,6,layer_6,-0.010527803463680548
01,TGd,90,1914,taskvec_a0p5,7,layer_7,-0.014411272673317809
01,TGd,90,1914,taskvec_a0p5,8,layer_8,-0.009062707913308418
01,TGd,90,1914,taskvec_a0p5,9,layer_9,-0.011206372502630364
01,TGd,90,1914,taskvec_a0p5,10,layer_10,-0.009166883834096497
01,TGd,90,1914,taskvec_a0p5,11,layer_11,-0.009109773138449228
01,TGd,90,1914,taskvec_a0p5,12,layer_12,-0.007699946635924692
01,TGd,90,1914,taskvec_a0p5,13,layer_13,-0.0080244737825782
01,TGd,90,1914,taskvec_a0p5,14,layer_14,-0.008615301071560503
01,TGd,90,1914,taskvec_a0p5,15,layer_15,-0.004499156969328118
01,TGd,90,1914,taskvec_a0p5,16,layer_16,-0.004111064486793029
01,TGd,90,1914,taskvec_a0p5,17,layer_17,-0.007180706190057331
01,TGd,90,1914,taskvec_a0p5,18,layer_18,-0.009132831749468592
01,TGd,90,1914,taskvec_a0p5,19,layer_19,-0.005471733432601119
01,TGd,90,1914,taskvec_a0p5,20,layer_20,-0.0043500305708117585
01,TGd,90,1914,taskvec_a0p5,21,layer_21,8.886198141640821e-05
01,TGd,90,1914,taskvec_a0p5,22,layer_22,0.0018416001660236433
01,TGd,90,1914,taskvec_a0p5,23,layer_23,0.0022691460158854575
01,TGd,90,1914,taskvec_a0p5,24,layer_24,0.005781871666752212
01,TGd,90,1914,taskvec_a0p5,25,layer_25,0.004177038964745046
01,TGd,90,1914,taskvec_a0p5,26,layer_26,0.004307521551318776
01,TGd,90,1914,taskvec_a0p5,27,layer_27,0.004253843654293542
01,TGd,90,1914,taskvec_a0p5,28,layer_28,0.006940175293824596
01,TGd,90,1914,taskvec_a0p5,29,layer_29,0.005907437152704084
01,TGd,90,1914,taskvec_a0p5,30,layer_30,0.0033216095330788464
01,TGd,90,1914,taskvec_a0p5,31,layer_31,-0.0013321203227355236
01,TGd,90,1914,taskvec_a0p5,32,layer_32,-0.018564905021175672
01,TGd,90,1914,taskvec_a1p0,0,embedding,-0.005753975469214166
01,TGd,90,1914,taskvec_a1p0,1,layer_1,-0.01148065641886708
01,TGd,90,1914,taskvec_a1p0,2,layer_2,-0.020713921204757985
01,TGd,90,1914,taskvec_a1p0,3,layer_3,-0.01776616187864484
01,TGd,90,1914,taskvec_a1p0,4,layer_4,-0.012133047309496119
01,TGd,90,1914,taskvec_a1p0,5,layer_5,-0.009862273903851988
01,TGd,90,1914,taskvec_a1p0,6,layer_6,-0.005786842752181262
01,TGd,90,1914,taskvec_a1p0,7,layer_7,-0.008352470900783265
01,TGd,90,1914,taskvec_a1p0,8,layer_8,-0.004182965338423163
01,TGd,90,1914,taskvec_a1p0,9,layer_9,-0.00829953104518784
01,TGd,90,1914,taskvec_a1p0,10,layer_10,-0.006780629453922885
01,TGd,90,1914,taskvec_a1p0,11,layer_11,-0.007239863638411884
01,TGd,90,1914,taskvec_a1p0,12,layer_12,-0.006289339501880242
01,TGd,90,1914,taskvec_a1p0,13,layer_13,-0.004499522347469528
01,TGd,90,1914,taskvec_a1p0,14,layer_14,-0.006146666996403627
01,TGd,90,1914,taskvec_a1p0,15,layer_15,4.57387679924661e-05
01,TGd,90,1914,taskvec_a1p0,16,layer_16,0.0013022134867456772
01,TGd,90,1914,taskvec_a1p0,17,layer_17,-0.006417499807751509
01,TGd,90,1914,taskvec_a1p0,18,layer_18,-0.007033853691395469
01,TGd,90,1914,taskvec_a1p0,19,layer_19,-0.004982397394341276
01,TGd,90,1914,taskvec_a1p0,20,layer_20,-0.0014983869909346863
01,TGd,90,1914,taskvec_a1p0,21,layer_21,0.0032532218034862946
01,TGd,90,1914,taskvec_a1p0,22,layer_22,0.0038821817934048468
01,TGd,90,1914,taskvec_a1p0,23,layer_23,0.0026923910138414225
01,TGd,90,1914,taskvec_a1p0,24,layer_24,0.005344057682404095
01,TGd,90,1914,taskvec_a1p0,25,layer_25,0.004163102478550655
01,TGd,90,1914,taskvec_a1p0,26,layer_26,0.004173836675645761
01,TGd,90,1914,taskvec_a1p0,27,layer_27,0.005534738932956214
01,TGd,90,1914,taskvec_a1p0,28,layer_28,0.007606285050231491
01,TGd,90,1914,taskvec_a1p0,29,layer_29,0.0072644295276638885
01,TGd,90,1914,taskvec_a1p0,30,layer_30,0.002157828035864913
01,TGd,90,1914,taskvec_a1p0,31,layer_31,-0.0017202514725892582
01,TGd,90,1914,taskvec_a1p0,32,layer_32,-0.01589768829975935
01,TGv,90,632,base,0,embedding,0.016789445947698864
01,TGv,90,632,base,1,layer_1,0.005507459419849262
01,TGv,90,632,base,2,layer_2,0.02247219404629357
01,TGv,90,632,base,3,layer_3,0.015890021523144875
01,TGv,90,632,base,4,layer_4,0.011938349514569456
01,TGv,90,632,base,5,layer_5,0.010227152919294482
01,TGv,90,632,base,6,layer_6,0.014665065339054359
01,TGv,90,632,base,7,layer_7,0.020899090401017287
01,TGv,90,632,base,8,layer_8,0.02261783627656167
01,TGv,90,632,base,9,layer_9,0.022411171226711962
01,TGv,90,632,base,10,layer_10,0.020839415707226354
01,TGv,90,632,base,11,layer_11,0.022849370016260133
01,TGv,90,632,base,12,layer_12,0.02430698857743684
01,TGv,90,632,base,13,layer_13,0.023160879726032
01,TGv,90,632,base,14,layer_14,0.026021642441955796
01,TGv,90,632,base,15,layer_15,0.025123963454108687
01,TGv,90,632,base,16,layer_16,0.024159640128383644
01,TGv,90,632,base,17,layer_17,0.024759091537014544
01,TGv,90,632,base,18,layer_18,0.023919387935722985
01,TGv,90,632,base,19,layer_19,0.02453384151679406
01,TGv,90,632,base,20,layer_20,0.02328401178609013
01,TGv,90,632,base,21,layer_21,0.019452708338480805
01,TGv,90,632,base,22,layer_22,0.01970109486475387
01,TGv,90,632,base,23,layer_23,0.019377228051295603
01,TGv,90,632,base,24,layer_24,0.021903948658199307
01,TGv,90,632,base,25,layer_25,0.021241907749786383
01,TGv,90,632,base,26,layer_26,0.021808235836631447
01,TGv,90,632,base,27,layer_27,0.02222805644190421
01,TGv,90,632,base,28,layer_28,0.02297861730342223
01,TGv,90,632,base,29,layer_29,0.02597432690663631
01,TGv,90,632,base,30,layer_30,0.02739566076583023
01,TGv,90,632,base,31,layer_31,0.03023710495312082
01,TGv,90,632,base,32,layer_32,0.032785518672979616
01,TGv,90,632,scrambled,0,embedding,0.016789445947698864
01,TGv,90,632,scrambled,1,layer_1,0.025393988361335093
01,TGv,90,632,scrambled,2,layer_2,0.030392180141152192
01,TGv,90,632,scrambled,3,layer_3,0.022509515854330097
01,TGv,90,632,scrambled,4,layer_4,0.02383671440647774
01,TGv,90,632,scrambled,5,layer_5,0.02832043788530407
01,TGv,90,632,scrambled,6,layer_6,0.027713305503361995
01,TGv,90,632,scrambled,7,layer_7,0.029431877095774512
01,TGv,90,632,scrambled,8,layer_8,0.026497581094898602
01,TGv,90,632,scrambled,9,layer_9,0.02578112574241976
01,TGv,90,632,scrambled,10,layer_10,0.02701408699546325
01,TGv,90,632,scrambled,11,layer_11,0.02696176861894578
01,TGv,90,632,scrambled,12,layer_12,0.029418454492640966
01,TGv,90,632,scrambled,13,layer_13,0.02655369054983117
01,TGv,90,632,scrambled,14,layer_14,0.02977313243430921
01,TGv,90,632,scrambled,15,layer_15,0.03532171781651494
01,TGv,90,632,scrambled,16,layer_16,0.03048147250663701
01,TGv,90,632,scrambled,17,layer_17,0.029219742581722087
01,TGv,90,632,scrambled,18,layer_18,0.026732376899261404
01,TGv,90,632,scrambled,19,layer_19,0.02879701408200794
01,TGv,90,632,scrambled,20,layer_20,0.02634646006049575
01,TGv,90,632,scrambled,21,layer_21,0.02388621791427695
01,TGv,90,632,scrambled,22,layer_22,0.023064463047185596
01,TGv,90,632,scrambled,23,layer_23,0.02123722993822339
01,TGv,90,632,scrambled,24,layer_24,0.02389026976359461
01,TGv,90,632,scrambled,25,layer_25,0.021651304990902336
01,TGv,90,632,scrambled,26,layer_26,0.020970475128002885
01,TGv,90,632,scrambled,27,layer_27,0.02222913109448475
01,TGv,90,632,scrambled,28,layer_28,0.025311823111191477
01,TGv,90,632,scrambled,29,layer_29,0.023233827397245194
01,TGv,90,632,scrambled,30,layer_30,0.023078732034960615
01,TGv,90,632,scrambled,31,layer_31,0.025377378412993534
01,TGv,90,632,scrambled,32,layer_32,0.02905935054397754
01,TGv,90,632,lowLR,0,embedding,0.016789445947698864
01,TGv,90,632,lowLR,1,layer_1,0.008300540878640022
01,TGv,90,632,lowLR,2,layer_2,0.02249606242942082
01,TGv,90,632,lowLR,3,layer_3,0.016312816336376504
01,TGv,90,632,lowLR,4,layer_4,0.01056002884440004
01,TGv,90,632,lowLR,5,layer_5,0.010940498634799881
01,TGv,90,632,lowLR,6,layer_6,0.009200419794079866
01,TGv,90,632,lowLR,7,layer_7,0.015701315294621966
01,TGv,90,632,lowLR,8,layer_8,0.01929242202876695
01,TGv,90,632,lowLR,9,layer_9,0.019740165668464236
01,TGv,90,632,lowLR,10,layer_10,0.02177536039664196
01,TGv,90,632,lowLR,11,layer_11,0.02356293690135624
01,TGv,90,632,lowLR,12,layer_12,0.02347935758550174
01,TGv,90,632,lowLR,13,layer_13,0.019901452658496868
01,TGv,90,632,lowLR,14,layer_14,0.02421643905709942
01,TGv,90,632,lowLR,15,layer_15,0.022398405967995406
01,TGv,90,632,lowLR,16,layer_16,0.02357768073127618
01,TGv,90,632,lowLR,17,layer_17,0.023337824925331308
01,TGv,90,632,lowLR,18,layer_18,0.021727161864147398
01,TGv,90,632,lowLR,19,layer_19,0.02434848832387356
01,TGv,90,632,lowLR,20,layer_20,0.025031546507759156
01,TGv,90,632,lowLR,21,layer_21,0.020733982631585667
01,TGv,90,632,lowLR,22,layer_22,0.021001120005422542
01,TGv,90,632,lowLR,23,layer_23,0.020418142929319986
01,TGv,90,632,lowLR,24,layer_24,0.022748878325064607
01,TGv,90,632,lowLR,25,layer_25,0.0217692612342211
01,TGv,90,632,lowLR,26,layer_26,0.022150174484594207
01,TGv,90,632,lowLR,27,layer_27,0.02340503601028544
01,TGv,90,632,lowLR,28,layer_28,0.023632856753400655
01,TGv,90,632,lowLR,29,layer_29,0.025657420397333004
01,TGv,90,632,lowLR,30,layer_30,0.026014382886378265
01,TGv,90,632,lowLR,31,layer_31,0.029997582395951138
01,TGv,90,632,lowLR,32,layer_32,0.033511944029314046
01,TGv,90,632,lowrank,0,embedding,0.016789445947698864
01,TGv,90,632,lowrank,1,layer_1,0.013939602929713272
01,TGv,90,632,lowrank,2,layer_2,0.024726951523273897
01,TGv,90,632,lowrank,3,layer_3,0.014051037098488395
01,TGv,90,632,lowrank,4,layer_4,0.00984761263893128
01,TGv,90,632,lowrank,5,layer_5,0.008980111905499105
01,TGv,90,632,lowrank,6,layer_6,0.007330518139585439
01,TGv,90,632,lowrank,7,layer_7,0.014231494859429362
01,TGv,90,632,lowrank,8,layer_8,0.018805309267929945
01,TGv,90,632,lowrank,9,layer_9,0.018562754595222747
01,TGv,90,632,lowrank,10,layer_10,0.01760790961933069
01,TGv,90,632,lowrank,11,layer_11,0.018157438344012417
01,TGv,90,632,lowrank,12,layer_12,0.020067689438913506
01,TGv,90,632,lowrank,13,layer_13,0.01590077720208367
01,TGv,90,632,lowrank,14,layer_14,0.02033586205081771
01,TGv,90,632,lowrank,15,layer_15,0.022127725397539776
01,TGv,90,632,lowrank,16,layer_16,0.024530370050853373
01,TGv,90,632,lowrank,17,layer_17,0.025149477346462765
01,TGv,90,632,lowrank,18,layer_18,0.02302869783222288
01,TGv,90,632,lowrank,19,layer_19,0.02590550711178758
01,TGv,90,632,lowrank,20,layer_20,0.024759496516467798
01,TGv,90,632,lowrank,21,layer_21,0.02142840769956277
01,TGv,90,632,lowrank,22,layer_22,0.022091385216360677
01,TGv,90,632,lowrank,23,layer_23,0.02039489602527069
01,TGv,90,632,lowrank,24,layer_24,0.024031918052123704
01,TGv,90,632,lowrank,25,layer_25,0.022061020910499506
01,TGv,90,632,lowrank,26,layer_26,0.023016225100177822
01,TGv,90,632,lowrank,27,layer_27,0.025312946144619982
01,TGv,90,632,lowrank,28,layer_28,0.02555209379691758
01,TGv,90,632,lowrank,29,layer_29,0.026489395391659974
01,TGv,90,632,lowrank,30,layer_30,0.027731243590039666
01,TGv,90,632,lowrank,31,layer_31,0.031808896711542745
01,TGv,90,632,lowrank,32,layer_32,0.03491234822159783
01,TGv,90,632,taskvec_a0p25,0,embedding,0.016789445947698864
01,TGv,90,632,taskvec_a0p25,1,layer_1,0.004831244790968128
01,TGv,90,632,taskvec_a0p25,2,layer_2,0.019678524545381562
01,TGv,90,632,taskvec_a0p25,3,layer_3,0.015268403093407159
01,TGv,90,632,taskvec_a0p25,4,layer_4,0.007334762204704483
01,TGv,90,632,taskvec_a0p25,5,layer_5,0.00883210237605611
01,TGv,90,632,taskvec_a0p25,6,layer_6,0.01081145122218344
01,TGv,90,632,taskvec_a0p25,7,layer_7,0.01690850375239522
01,TGv,90,632,taskvec_a0p25,8,layer_8,0.021117443815419325
01,TGv,90,632,taskvec_a0p25,9,layer_9,0.019610034450133856
01,TGv,90,632,taskvec_a0p25,10,layer_10,0.02140704989016791
