analysis,target,hub_metric,n,spearman_r,spearman_p,pearson_r,pearson_p,region
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,0.3142857142857143,0.5440932944606414,0.7330494064526045,0.09738212982030048,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,0.2,0.704,0.12149625477493173,0.8186523415957357,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,0.4285714285714286,0.3965014577259474,0.2731469949472647,0.6004691580086053,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,-0.028571428571428574,0.9571545189504373,-0.1907327654102297,0.7173701843577135,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,0.7142857142857143,0.1107871720116617,0.8375804797760835,0.037427829187274886,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,0.7142857142857143,0.1107871720116617,0.8496704195435911,0.03219982634175863,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,0.3714285714285715,0.46847813411078715,0.3609183833687803,0.48212941451214203,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,0.6571428571428573,0.15617492711370237,0.6821196474498814,0.1355113038215213,TE1m
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,-0.028571428571428574,0.9571545189504373,-0.17637895131426062,0.7381751065611664,TE1m
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,-0.4642857142857144,0.2939341076002517,-0.32730217719550186,0.47363225343760607,TE1p
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,-0.3571428571428572,0.4316113520383278,-0.541338815751196,0.20950515266934186,TE1p
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,-0.3214285714285715,0.4820720382996776,-0.36392090914946784,0.42227359127459063,TE1p
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,-0.5357142857142858,0.21521745567801273,-0.45784253420343074,0.30157697971706654,TE1p
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,0.03571428571428572,0.9394082054712856,-0.24760862418039925,0.5924130993192582,TE1p
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,-0.5714285714285715,0.1802019889115274,-0.38713265535622426,0.3909044586656595,TE1p
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,-0.5714285714285715,0.1802019889115274,-0.3352739772080399,0.46226466042344,TE1p
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,-0.03571428571428572,0.9394082054712856,-0.06356182224150567,0.8923119426200078,TE1p
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,-0.28571428571428575,0.5345092286010406,-0.17366198417416512,0.7096077034216768,TE1p
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,-0.07142857142857144,0.8790481931481541,-0.26932335105336935,0.5591826206537789,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,-0.48571428571428577,0.3287230320699709,-0.31597307572091404,0.5418136019360111,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,-0.2571428571428572,0.6227871720116618,-0.5372744849833977,0.2716341391634956,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,-0.2,0.704,-0.3415962166598799,0.5075357604453986,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,-0.48571428571428577,0.3287230320699709,-0.4614143010279975,0.35699682918947045,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,0.14285714285714288,0.7871720116618075,-0.2673336927082809,0.6085522699813831,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,-0.5428571428571429,0.26570262390670557,-0.38190533088008904,0.4549927710698262,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,-0.5428571428571429,0.26570262390670557,-0.32077194217668026,0.5353449433127833,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,0.2,0.704,0.031091869003682437,0.953377224816489,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,-0.14285714285714288,0.7871720116618075,-0.10278948809957511,0.8463587882115533,TE1p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,0.14285714285714288,0.7871720116618075,-0.2284630745911887,0.6632677462050123,TE1p
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,0.642857142857143,0.11939237342741094,0.5290703182915862,0.22205896225511157,TE2a
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.5714285714285715,0.1802019889115274,0.845710665748785,0.016497540591625743,TE2a
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,0.14285714285714288,0.7599453002180929,0.04490555143208527,0.9238428082182569,TE2a
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,0.28571428571428575,0.5345092286010406,0.19134622107092286,0.6810744969466241,TE2a
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,-0.14285714285714288,0.7599453002180929,-0.010172919098330457,0.982730809769942,TE2a
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,0.8571428571428573,0.01369732661532562,0.6483365513014773,0.11524938931618108,TE2a
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,0.8571428571428573,0.01369732661532562,0.5734033910072782,0.17835374412875865,TE2a
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,0.6071428571428572,0.1482311614811614,0.09370185742409604,0.8416242000464512,TE2a
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,0.8571428571428573,0.01369732661532562,0.2934961651432895,0.5229250590173398,TE2a
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,0.14285714285714288,0.7599453002180929,-0.05895663874003573,0.9000859578032548,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,0.48571428571428577,0.3287230320699709,0.7835035509862607,0.06523239725081667,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,0.3142857142857143,0.5440932944606414,0.9710802097519645,0.0012424378069838965,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,-0.14285714285714288,0.7871720116618075,0.0859092421042514,0.8714531590377262,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,0.028571428571428574,0.9571545189504373,0.27021152446441243,0.6045473616290494,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,-0.14285714285714288,0.7871720116618075,-0.015590682231892902,0.9766158714608337,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,0.8285714285714287,0.04156268221574334,0.8704821830681775,0.02407597541341015,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,0.8285714285714287,0.04156268221574334,0.8103788861825562,0.05052522600893209,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,0.6,0.20799999999999982,0.15533880933946534,0.7688659600409052,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,0.8857142857142858,0.01884548104956266,0.4377870898097254,0.3852719627490739,TE2a
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,-0.14285714285714288,0.7871720116618075,-0.03603818451778873,0.9459661255327826,TE2a
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,0.0,1.0,0.4069152978500566,0.3649406433499717,TE2p
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.42857142857142866,0.337368311085824,0.7462337858894361,0.05404953694330296,TE2p
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,-0.5357142857142858,0.21521745567801273,-0.13239430708993724,0.777205074762712,TE2p
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,-0.42857142857142866,0.337368311085824,0.02115115021259434,0.9641007235847965,TE2p
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,0.0,1.0,-0.051668716527453626,0.9124015007877575,TE2p
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,-0.25,0.5887244480896833,0.4918913064308251,0.26218334695336903,TE2p
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,-0.25,0.5887244480896833,0.39850207281013117,0.3758937720568953,TE2p
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,-0.5714285714285715,0.1802019889115274,-0.12791326790386773,0.7846198252240825,TE2p
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,-0.28571428571428575,0.5345092286010406,0.08671530186121951,0.8533403918150179,TE2p
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,-0.5357142857142858,0.21521745567801273,-0.2506932215231325,0.587656482493142,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,0.6,0.20799999999999982,0.8408986312671702,0.035956182293331605,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,0.942857142857143,0.004804664723032055,0.9956709288170501,2.8070720707916388e-05,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,-0.2571428571428572,0.6227871720116618,0.008240691717581294,0.987639242232195,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,-0.08571428571428573,0.8717434402332361,0.21508769503378236,0.6823437279842287,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,-0.2571428571428572,0.6227871720116618,-0.08186230873764777,0.8774808344700937,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,0.2,0.704,0.8638768856468376,0.02653310661420169,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,0.2,0.704,0.7857117831147613,0.06395916239595681,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,-0.3142857142857143,0.5440932944606414,0.03478309343194485,0.9478464012512055,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,0.14285714285714288,0.7871720116618075,0.3568573373618684,0.4874363780387272,TE2p
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,-0.2571428571428572,0.6227871720116618,-0.12694933511960715,0.8105989635487406,TE2p
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,0.9285714285714288,0.0025194724037946874,0.7726854228645207,0.041684797058924625,TF
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.9285714285714288,0.0025194724037946874,0.902431557116,0.005415532030579773,TF
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,-0.07142857142857144,0.8790481931481541,-0.0725105252033545,0.8772256638802038,TF
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,0.14285714285714288,0.7599453002180929,0.12836424979905908,0.7838729934460484,TF
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,-0.5714285714285715,0.1802019889115274,-0.3603624788086008,0.427166041372231,TF
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,0.7142857142857144,0.07134356146753759,0.7653387275300148,0.04494259545065988,TF
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,0.7142857142857144,0.07134356146753759,0.6880882598717409,0.08746236851993255,TF
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,0.1785714285714286,0.7016579425162729,0.028332340481202232,0.9519208274549962,TF
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,0.5714285714285715,0.1802019889115274,0.36017560032304363,0.4274235794402976,TF
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,-0.21428571428571433,0.6445115810207203,-0.2568878180141258,0.5781397377678381,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,0.942857142857143,0.004804664723032055,0.946592830994882,0.004202321231322591,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,0.8857142857142858,0.01884548104956266,0.9477217501332114,0.004028084482477324,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,-0.48571428571428577,0.3287230320699709,-0.1770436428166041,0.7372092037095342,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,-0.2,0.704,0.05924129003512771,0.9112420195027988,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,-0.7142857142857143,0.1107871720116617,-0.35111706738779513,0.4949678158635381,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,0.6,0.20799999999999982,0.8758009444486664,0.022180197708686424,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,0.6,0.20799999999999982,0.8021287085622868,0.054855939879552056,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,-0.08571428571428573,0.8717434402332361,-0.06984660925579927,0.8954004611630424,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,0.4285714285714286,0.3965014577259474,0.36105174921572303,0.481955434140925,TF
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,-0.7142857142857143,0.1107871720116617,-0.42201964834316164,0.4045515003129512,TF
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,0.14285714285714288,0.7599453002180929,0.29275044586781496,0.5240314269961406,TGd
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.1785714285714286,0.7016579425162729,0.4504849416354536,0.3104097186008277,TGd
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,0.9642857142857145,0.0004541491691941689,0.928740286686243,0.0025048408501378875,TGd
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,1.0,0.0,0.9647523999606067,0.000439569337271119,TGd
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,0.42857142857142866,0.337368311085824,0.6328888422204536,0.1271223616707447,TGd
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,0.25,0.5887244480896833,0.2788370362628283,0.5448171166626933,TGd
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,0.25,0.5887244480896833,0.26339677166904946,0.5681923412311911,TGd
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,0.21428571428571433,0.6445115810207203,0.13676287822093552,0.7699893400274667,TGd
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,0.1785714285714286,0.7016579425162729,0.14742947674364973,0.7524270739880342,TGd
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,0.7857142857142859,0.03623846267982713,0.8656670472264745,0.011800998269110626,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,-0.3714285714285715,0.46847813411078715,-0.21725247799889416,0.6792482936634837,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,-0.14285714285714288,0.7871720116618075,0.254749785015542,0.6261416285721911,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,0.942857142857143,0.004804664723032055,0.8985663237884445,0.014911371073982016,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,1.0,0.0,0.9468218554473435,0.004166680949224679,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,0.6571428571428573,0.15617492711370237,0.8771124244423708,0.021724149812498827,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,-0.2,0.704,-0.15518747294317387,0.7690874923161924,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,-0.2,0.704,-0.22631291729378514,0.6663262191141301,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,-0.2571428571428572,0.6227871720116618,-0.3518344751782878,0.49402464191542694,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,-0.3142857142857143,0.5440932944606414,-0.4229089810320728,0.4034555883086306,TGd
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,0.6571428571428573,0.15617492711370237,0.7925839164588437,0.060070479130356166,TGd
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,-0.10714285714285716,0.8191508555699912,-0.10487278407633452,0.8229398702490347,TGv
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.0,1.0,-0.13087743393458257,0.7797135560558407,TGv
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,0.7857142857142859,0.03623846267982713,0.7057963082967581,0.07637556508632569,TGv
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,0.7500000000000002,0.05218140045705776,0.6803736367180686,0.09254185318992926,TGv
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,0.3214285714285715,0.4820720382996776,0.5639108896152343,0.18732290299113466,TGv
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,-0.28571428571428575,0.5345092286010406,-0.27307526578458335,0.5535027990979505,TGv
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,-0.28571428571428575,0.5345092286010406,-0.27426900855208364,0.5516995942720144,TGv
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,-0.21428571428571433,0.6445115810207203,-0.23514546956273735,0.611748936152077,TGv
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,-0.3571428571428572,0.4316113520383278,-0.295848996155725,0.5194395567489377,TGv
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,0.5714285714285715,0.1802019889115274,0.6765042032680701,0.09514650422273095,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,-0.5428571428571429,0.26570262390670557,-0.6491787101088973,0.1630245997453388,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,-0.2571428571428572,0.6227871720116618,-0.415540618082609,0.41256560431577977,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,0.7714285714285715,0.07239650145772594,0.6153308266190732,0.19349573890065974,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,0.7142857142857143,0.1107871720116617,0.5762370222164364,0.2313139606454388,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,0.48571428571428577,0.3287230320699709,0.6886638798653784,0.13030633651476986,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,-0.7142857142857143,0.1107871720116617,-0.794384993927119,0.05906984871541502,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,-0.7142857142857143,0.1107871720116617,-0.8561220943952965,0.02956207998685435,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,-0.6,0.20799999999999982,-0.7082324149175642,0.11527364284251673,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,-0.8285714285714287,0.04156268221574334,-0.8915572706722927,0.01700210452685675,TGv
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,0.48571428571428577,0.3287230320699709,0.5697215078300216,0.23787858139712395,TGv
arm_summary_raw,mean_rsa_spearman,best_cross_format_rdm_spearman,7,0.6071428571428572,0.1482311614811614,0.49658557444868967,0.25694777358977305,Ventral Visual
arm_summary_raw,mean_rsa_spearman,best_linear_cka,7,0.7142857142857144,0.07134356146753759,0.7776523409751096,0.03955870680670121,Ventral Visual
arm_summary_raw,mean_rsa_spearman,best_retrieval_top1,7,-0.5357142857142858,0.21521745567801273,-0.20717183186262686,0.6557929680397944,Ventral Visual
arm_summary_raw,mean_rsa_spearman,best_retrieval_top5,7,-0.3214285714285715,0.4820720382996776,-0.04838048535065649,0.9179628268737989,Ventral Visual
arm_summary_raw,mean_rsa_spearman,best_concept_minus_format_alignment,7,-0.6071428571428572,0.1482311614811614,-0.1890309870454337,0.684793640728458,Ventral Visual
arm_summary_raw,mean_rsa_spearman,mid_cross_format_rdm_spearman,7,0.28571428571428575,0.5345092286010406,0.5854505787958679,0.16728138647105767,Ventral Visual
arm_summary_raw,mean_rsa_spearman,mid_linear_cka,7,0.28571428571428575,0.5345092286010406,0.4997426608388587,0.25345382514468706,Ventral Visual
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top1,7,-0.25,0.5887244480896833,-0.02623287493300437,0.9554810102180045,Ventral Visual
arm_summary_raw,mean_rsa_spearman,mid_retrieval_top5,7,0.14285714285714288,0.7599453002180929,0.20453832509517716,0.6599825938637913,Ventral Visual
arm_summary_raw,mean_rsa_spearman,mid_concept_minus_format_alignment,7,-0.7142857142857144,0.07134356146753759,-0.31070288387519157,0.4976211559079248,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_cross_format_rdm_spearman,6,0.942857142857143,0.004804664723032055,0.8991091950369469,0.014754950331229364,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_linear_cka,6,0.8857142857142858,0.01884548104956266,0.9880902371005228,0.00021191902349452528,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top1,6,-0.48571428571428577,0.3287230320699709,-0.12035325499078733,0.8203417703056972,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_retrieval_top5,6,-0.2,0.704,0.0835184224635053,0.8750136504537852,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,best_concept_minus_format_alignment,6,-0.7142857142857143,0.1107871720116617,-0.2154624716802377,0.6818076156355466,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_cross_format_rdm_spearman,6,0.6,0.20799999999999982,0.9266679126920414,0.00786921740932848,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_linear_cka,6,0.6,0.20799999999999982,0.8602245599569108,0.027940351937547417,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top1,6,-0.08571428571428573,0.8717434402332361,0.11955448030624678,0.8215226919988333,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_retrieval_top5,6,0.4285714285714286,0.3965014577259474,0.4600156865641251,0.3586494492390546,Ventral Visual
arm_summary_delta_vs_base,mean_rsa_delta_vs_base,mid_concept_minus_format_alignment,6,-0.7142857142857143,0.1107871720116617,-0.2436013301479214,0.6418258521051463,Ventral Visual
