region,arm,layer,layer_name,model,mean_test_pearson_r,mean_test_spearman_r,mean_test_r2_vs_train_mean,n_subjects,n_test_pairs
ATL (Semantic),base,10,layer_10,single_feature_listing,0.006005241802697678,0.011095850768141157,-0.0022192505897602097,3,765
ATL (Semantic),base,10,layer_10,single_pairwise,0.011745667509271711,0.02237470950177035,-0.0009403703080446135,3,765
ATL (Semantic),base,10,layer_10,single_triplet,0.01503331006185442,0.021037070750363037,-0.0017697284126140245,3,765
ATL (Semantic),base,11,layer_11,all_single_formats,-0.0016372154309039616,0.013501534834904622,-0.0032272015983764537,3,765
ATL (Semantic),base,11,layer_11,mean_rdm,0.0003595566383596792,0.008716282616191028,-0.002806724507183963,3,765
ATL (Semantic),base,11,layer_11,mean_repr,-0.008675213255976911,0.0029057730109755633,-0.0030919591193152205,3,765
ATL (Semantic),base,11,layer_11,mean_repr_plus_single_formats,-0.016314706808060474,-0.009111997247420104,-0.0047703671725831676,3,765
ATL (Semantic),base,11,layer_11,single_feature_listing,0.003064478710047751,0.008127151178982113,-0.002170789740705281,3,765
ATL (Semantic),base,11,layer_11,single_pairwise,0.0002989578611356525,0.01647198561096186,-0.0011523073914780912,3,765
ATL (Semantic),base,11,layer_11,single_triplet,0.008771210937803151,0.02113864852508517,-0.0015495538207448052,3,765
ATL (Semantic),base,12,layer_12,all_single_formats,-0.007789273190448198,0.011614952598676476,-0.003792388581551102,3,765
ATL (Semantic),base,12,layer_12,mean_rdm,-0.008713995968879949,0.0038612777642418176,-0.0034406296983280718,3,765
ATL (Semantic),base,12,layer_12,mean_repr,-0.019154892140135004,-0.006794417537815139,-0.004218313954381177,3,765
ATL (Semantic),base,12,layer_12,mean_repr_plus_single_formats,-0.02383912349636053,-0.0057499417685683216,-0.005726199369701461,3,765
ATL (Semantic),base,12,layer_12,single_feature_listing,-0.0043815221100684965,0.0036383320159225773,-0.0028699196743288136,3,765
ATL (Semantic),base,12,layer_12,single_pairwise,-0.0034029836823124666,0.013528722904961746,-0.001340863735028508,3,765
ATL (Semantic),base,12,layer_12,single_triplet,0.007490333112066219,0.01848523405461684,-0.0013608362114345685,3,765
ATL (Semantic),base,13,layer_13,all_single_formats,-0.009827234649267122,-0.004062378349468823,-0.0038905396795072544,3,765
ATL (Semantic),base,13,layer_13,mean_rdm,0.003657607916771889,-0.0007878643462725498,-0.0018397989412658837,3,765
ATL (Semantic),base,13,layer_13,mean_repr,-0.0026004626967372347,-0.004966321370135776,-0.002240431679143784,3,765
ATL (Semantic),base,13,layer_13,mean_repr_plus_single_formats,-0.009559163787253066,-0.000799935027392225,-0.004927794964150041,3,765
ATL (Semantic),base,13,layer_13,single_feature_listing,-0.008225941619272053,-0.01588065625550317,-0.00205895570099394,3,765
ATL (Semantic),base,13,layer_13,single_pairwise,-0.0009742372210158569,0.010170053649754936,-0.0017453741832040108,3,765
ATL (Semantic),base,13,layer_13,single_triplet,0.01377762788055662,0.010579223829293586,-0.0014095460767839334,3,765
ATL (Semantic),base,14,layer_14,all_single_formats,-0.011619898565523873,-0.014036066766323496,-0.005035592999301637,3,765
ATL (Semantic),base,14,layer_14,mean_rdm,0.005519180110494361,0.003447568794171121,-0.001886009335982412,3,765
ATL (Semantic),base,14,layer_14,mean_repr,-0.0015387284791810267,-0.0020360138733314702,-0.002201643046849074,3,765
ATL (Semantic),base,14,layer_14,mean_repr_plus_single_formats,-0.006293027905171799,-0.009448287674262082,-0.005761154842730838,3,765
ATL (Semantic),base,14,layer_14,single_feature_listing,-0.0069036393712197325,-0.012624386760705403,-0.0013937217856694328,3,765
ATL (Semantic),base,14,layer_14,single_pairwise,0.0007444647396048776,0.01322516895156351,-0.003667976440589138,3,765
ATL (Semantic),base,14,layer_14,single_triplet,0.013204999257711935,0.007300313989597771,-0.0016143397872783183,3,765
ATL (Semantic),base,15,layer_15,all_single_formats,-0.003481990474401541,-0.0030660602199222703,-0.003656372060344193,3,765
ATL (Semantic),base,15,layer_15,mean_rdm,0.009481812539472521,0.0020909439603216777,-0.001544872196284593,3,765
ATL (Semantic),base,15,layer_15,mean_repr,0.0015486752638906455,-0.008390606526262577,-0.0018260937850497945,3,765
ATL (Semantic),base,15,layer_15,mean_repr_plus_single_formats,-0.008149014804854287,-0.009650969688473678,-0.005193256162233133,3,765
ATL (Semantic),base,15,layer_15,single_feature_listing,-0.007817084176350598,-0.012148108597532487,-0.0015402616289492688,3,765
ATL (Semantic),base,15,layer_15,single_pairwise,0.0034209296151621305,0.015450873891402648,-0.0029408719893151782,3,765
ATL (Semantic),base,15,layer_15,single_triplet,0.017763528699717878,0.007631118555442354,-0.0005795435874793586,3,765
ATL (Semantic),base,16,layer_16,all_single_formats,0.011572955065869901,0.015502498166391168,-0.0015296334695079998,3,765
ATL (Semantic),base,16,layer_16,mean_rdm,0.01688208450948875,0.007308149657504474,-0.000366099506942034,3,765
ATL (Semantic),base,16,layer_16,mean_repr,0.007161360512164878,0.0024639646388905194,-0.0006742085011616586,3,765
ATL (Semantic),base,16,layer_16,mean_repr_plus_single_formats,-0.008048797763941226,-0.011894204366548792,-0.0035098858699478264,3,765
ATL (Semantic),base,16,layer_16,single_feature_listing,0.0012803979343854396,-0.0038625286120262405,-0.0008722263242806338,3,765
ATL (Semantic),base,16,layer_16,single_pairwise,0.013627646717043217,0.024775318700379873,-0.0015932232757469948,3,765
ATL (Semantic),base,16,layer_16,single_triplet,0.02895873552104856,0.018792254643303332,0.00029490252551489515,3,765
ATL (Semantic),base,17,layer_17,all_single_formats,0.016802683590578783,0.0158804954322166,-0.0007813850142469233,3,765
ATL (Semantic),base,17,layer_17,mean_rdm,0.01477510667309811,0.01075716586125471,-0.00023610770549398197,3,765
ATL (Semantic),base,17,layer_17,mean_repr,0.010310431401203206,0.00886109505111902,-0.0004269482888359377,3,765
ATL (Semantic),base,17,layer_17,mean_repr_plus_single_formats,-0.0037162405822958253,-0.01335538220592189,-0.0022970399588921886,3,765
ATL (Semantic),base,17,layer_17,single_feature_listing,0.010168825913545426,-0.0010296978961365697,-0.0004953196260352547,3,765
ATL (Semantic),base,17,layer_17,single_pairwise,0.014874542548648945,0.026776058666190632,-0.0011846231374163703,3,765
ATL (Semantic),base,17,layer_17,single_triplet,0.021288905798860076,0.010879087781727777,0.00025612422501752885,3,765
ATL (Semantic),base,18,layer_18,all_single_formats,0.01902794031868606,0.014215072018901383,-0.0006919261922758343,3,765
ATL (Semantic),base,18,layer_18,mean_rdm,0.017032295158575714,0.0016504132399021536,-0.00018984697534833264,3,765
ATL (Semantic),base,18,layer_18,mean_repr,0.015705753185653665,0.0009630723823620101,-0.000295806159543018,3,765
ATL (Semantic),base,18,layer_18,mean_repr_plus_single_formats,0.01209943773779159,0.009425754544888415,-0.0013887985602925774,3,765
ATL (Semantic),base,18,layer_18,single_feature_listing,0.013734950373416549,0.0060877868205137945,-0.0002839742628311844,3,765
ATL (Semantic),base,18,layer_18,single_pairwise,0.019809819917901803,0.03048991508441123,-0.0006656136461703858,3,765
ATL (Semantic),base,18,layer_18,single_triplet,0.01758374304058079,0.004096633709507937,-0.00012201783556586854,3,765
ATL (Semantic),base,19,layer_19,all_single_formats,0.02539190812826324,0.013705324742868135,-0.00044666919123785104,3,765
ATL (Semantic),base,19,layer_19,mean_rdm,0.020311617023916286,0.010011705254874085,-0.00012871968867259978,3,765
ATL (Semantic),base,19,layer_19,mean_repr,0.01956779509811546,0.006491989347422881,-0.0002196966162980966,3,765
ATL (Semantic),base,19,layer_19,mean_repr_plus_single_formats,0.016354113195527827,0.007511224795305461,-0.0009996778324922555,3,765
ATL (Semantic),base,19,layer_19,single_feature_listing,0.014926496636817327,0.008811463197958542,-0.0002821443142984788,3,765
ATL (Semantic),base,19,layer_19,single_pairwise,0.01963826710579616,0.028763888095940743,-0.0006724507456766412,3,765
ATL (Semantic),base,19,layer_19,single_triplet,0.024061739076773194,0.01109576142187084,3.551890489513395e-05,3,765
ATL (Semantic),base,20,layer_20,all_single_formats,0.023057836518033902,0.014103299834736203,-0.0004344764676303958,3,765
ATL (Semantic),base,20,layer_20,mean_rdm,0.018947507217521798,0.006383505106005328,-0.00010120028065844593,3,765
ATL (Semantic),base,20,layer_20,mean_repr,0.016511718803249916,0.005787753110166005,-0.0002917992023378317,3,765
ATL (Semantic),base,20,layer_20,mean_repr_plus_single_formats,0.008710257799753892,0.0002149939302611252,-0.0013270139436386181,3,765
ATL (Semantic),base,20,layer_20,single_feature_listing,0.016025600123727415,0.0062752174263824715,-0.00018082045604569016,3,765
ATL (Semantic),base,20,layer_20,single_pairwise,0.01928598520729441,0.027150017480597786,-0.0006327682317838942,3,765
ATL (Semantic),base,20,layer_20,single_triplet,0.020141824770277456,0.003100851657583279,-9.94939599145243e-05,3,765
ATL (Semantic),base,21,layer_21,all_single_formats,0.011879713325661173,0.0032824658212543857,-0.0013424933182882108,3,765
ATL (Semantic),base,21,layer_21,mean_rdm,0.01360351798339845,0.012438564387702413,-0.00045339987982917496,3,765
ATL (Semantic),base,21,layer_21,mean_repr,0.011294949413324831,0.005370809805109874,-0.0006223988951323441,3,765
ATL (Semantic),base,21,layer_21,mean_repr_plus_single_formats,-0.004805014746684988,-0.014835295958180228,-0.002151209861446605,3,765
ATL (Semantic),base,21,layer_21,single_feature_listing,0.013107535788076273,0.006272018829905162,-0.0005696214676710701,3,765
ATL (Semantic),base,21,layer_21,single_pairwise,0.0198641509526095,0.022983514987702822,-0.0006252709380950572,3,765
ATL (Semantic),base,21,layer_21,single_triplet,0.004094933794858941,0.0006227703079828446,-0.0007258022883980623,3,765
ATL (Semantic),base,22,layer_22,all_single_formats,0.00912863530621341,-0.002710274436897364,-0.0014201891392510528,3,765
ATL (Semantic),base,22,layer_22,mean_rdm,0.008140617332754979,0.004860454974438477,-0.0006927939439722586,3,765
ATL (Semantic),base,22,layer_22,mean_repr,0.0040412036674833,-0.00013674446671847057,-0.0010408293158776043,3,765
ATL (Semantic),base,22,layer_22,mean_repr_plus_single_formats,-0.011168604980968652,-0.019276011089301687,-0.00239151717787441,3,765
ATL (Semantic),base,22,layer_22,single_feature_listing,0.011155014320316676,0.0005542595879046245,-0.0006027879301419384,3,765
ATL (Semantic),base,22,layer_22,single_pairwise,0.019519348301443303,0.022522943898851445,-0.0007159361410210193,3,765
ATL (Semantic),base,22,layer_22,single_triplet,0.002420073259713078,-0.002521592983244268,-0.0008686554192107732,3,765
ATL (Semantic),base,23,layer_23,all_single_formats,0.019119872785122418,0.004013255770049147,-0.0005903950760066667,3,765
ATL (Semantic),base,23,layer_23,mean_rdm,0.020126220352223206,0.013567758290462759,0.00012195648499091494,3,765
ATL (Semantic),base,23,layer_23,mean_repr,0.018031043744169792,0.006746009728557989,-2.7899030082230897e-05,3,765
ATL (Semantic),base,23,layer_23,mean_repr_plus_single_formats,0.009386765071597082,-0.009150362535893745,-0.0009401461311200343,3,765
ATL (Semantic),base,23,layer_23,single_feature_listing,0.01199578730188984,0.0001922374352116655,-0.0004755236480963691,3,765
ATL (Semantic),base,23,layer_23,single_pairwise,0.02050117556876931,0.023784298804663054,-0.0006270674972029452,3,765
ATL (Semantic),base,23,layer_23,single_triplet,0.019425906482787515,0.011052964558389526,0.00011380383881387512,3,765
ATL (Semantic),base,24,layer_24,all_single_formats,0.004643862088441499,-0.008535356418801349,-0.001926131942016222,3,765
ATL (Semantic),base,24,layer_24,mean_rdm,0.006459960211298229,-0.00032055654863934944,-0.0010744629586014742,3,765
ATL (Semantic),base,24,layer_24,mean_repr,0.0015079242370785704,-0.004092925839289826,-0.0014980486763581287,3,765
ATL (Semantic),base,24,layer_24,mean_repr_plus_single_formats,0.0033230559281207453,-0.009977003163483397,-0.002075774345893825,3,765
ATL (Semantic),base,24,layer_24,single_feature_listing,0.009731679665856391,-0.00240960636803033,-0.0005485904501827399,3,765
ATL (Semantic),base,24,layer_24,single_pairwise,0.020694102375499,0.024403522065714358,-0.0006616126392449129,3,765
ATL (Semantic),base,24,layer_24,single_triplet,-0.0006815715350034264,-0.0021471785028585023,-0.0013458501358933894,3,765
ATL (Semantic),base,25,layer_25,all_single_formats,0.005626839742594787,-0.00790690368802641,-0.001670218873006002,3,765
ATL (Semantic),base,25,layer_25,mean_rdm,0.010944053515301977,0.0017166277608332578,-0.0008367981911547121,3,765
ATL (Semantic),base,25,layer_25,mean_repr,0.0064777190795393645,-0.0023816231161673963,-0.0010368486729104287,3,765
ATL (Semantic),base,25,layer_25,mean_repr_plus_single_formats,0.01355350823211926,0.0037183147971093637,-0.0013079596967106033,3,765
ATL (Semantic),base,25,layer_25,single_feature_listing,0.00911287350022131,-0.002593480992340433,-0.0004770133148324825,3,765
ATL (Semantic),base,25,layer_25,single_pairwise,0.02114670403713193,0.025004902876583582,-0.0006331671174621597,3,765
ATL (Semantic),base,25,layer_25,single_triplet,0.005366114946027109,-0.0009174879152468417,-0.0009732965526231633,3,765
ATL (Semantic),base,26,layer_26,all_single_formats,0.004803462103694485,-0.011623967637351351,-0.0011004772590175922,3,765
ATL (Semantic),base,26,layer_26,mean_rdm,0.0075186137187892715,-0.002534119330342557,-0.0007910371227604074,3,765
ATL (Semantic),base,26,layer_26,mean_repr,0.0010148454912342196,-0.008342296997902777,-0.0011585396680574938,3,765
ATL (Semantic),base,26,layer_26,mean_repr_plus_single_formats,0.02990246463909174,0.018741398746239524,-2.980971822167759e-05,3,765
ATL (Semantic),base,26,layer_26,single_feature_listing,0.010309327122976221,-0.0035679360895406903,0.00016480141374171828,3,765
ATL (Semantic),base,26,layer_26,single_pairwise,0.020956527944911773,0.0249752935226009,-0.0006249058456904896,3,765
ATL (Semantic),base,26,layer_26,single_triplet,-0.00039959687535695045,-0.011123235399992978,-0.0011229511423439902,3,765
ATL (Semantic),base,27,layer_27,all_single_formats,0.005302792434198623,-0.009244524570179663,-0.0011838715116008203,3,765
ATL (Semantic),base,27,layer_27,mean_rdm,0.006471872939386937,-0.005017677606313349,-0.0007862963285922101,3,765
ATL (Semantic),base,27,layer_27,mean_repr,0.0019946091439099864,-0.01030666409706793,-0.0010226579415832937,3,765
ATL (Semantic),base,27,layer_27,mean_repr_plus_single_formats,0.015906888194102384,-0.00048197845521906886,-0.0008762815108532829,3,765
ATL (Semantic),base,27,layer_27,single_feature_listing,0.011447949675249633,-0.0042744417220635855,2.6512537217896853e-05,3,765
ATL (Semantic),base,27,layer_27,single_pairwise,0.021220440280011316,0.02614461283536011,-0.0006835926462189409,3,765
ATL (Semantic),base,27,layer_27,single_triplet,0.0010655015610173905,-0.009150916482769703,-0.0010208522338332286,3,765
ATL (Semantic),base,28,layer_28,all_single_formats,0.0057915189973472185,-0.007230168232772766,-0.0010863406877497834,3,765
ATL (Semantic),base,28,layer_28,mean_rdm,0.004904658961503105,-0.0024585770587904703,-0.0009101100244547725,3,765
ATL (Semantic),base,28,layer_28,mean_repr,-0.001499957098139842,-0.009434001205638571,-0.0012638246251096923,3,765
ATL (Semantic),base,28,layer_28,mean_repr_plus_single_formats,0.013154785731591581,0.0015458870382595892,-0.0008107029830046741,3,765
ATL (Semantic),base,28,layer_28,single_feature_listing,0.015181685612412904,0.0031092144684848485,0.0003753214224424539,3,765
ATL (Semantic),base,28,layer_28,single_pairwise,0.021235639192603326,0.02592333786229577,-0.0007365435697415471,3,765
ATL (Semantic),base,28,layer_28,single_triplet,-0.002590367070165469,-0.009084612615568283,-0.0012187893751104777,3,765
ATL (Semantic),base,29,layer_29,all_single_formats,0.00898351019351202,-0.0017518391259647482,-0.00030027466275428516,3,765
ATL (Semantic),base,29,layer_29,mean_rdm,0.01010022519380246,0.0032653202719807686,-0.00025552325667203374,3,765
ATL (Semantic),base,29,layer_29,mean_repr,0.004631347236616124,-0.0017347918575884764,-0.0005311747729204175,3,765
ATL (Semantic),base,29,layer_29,mean_repr_plus_single_formats,0.003980295763165617,-0.006354020836801083,-0.000774870547363915,3,765
ATL (Semantic),base,29,layer_29,single_feature_listing,0.01849756738777514,0.0028360293123669833,0.0011584535958251152,3,765
ATL (Semantic),base,29,layer_29,single_pairwise,0.02191342891465763,0.025635928779943622,-0.0007709235470530299,3,765
ATL (Semantic),base,29,layer_29,single_triplet,-0.001724899224807235,-0.008140740746697161,-0.0009357376106281882,3,765
ATL (Semantic),base,30,layer_30,all_single_formats,0.01062686888605069,-0.004905503363931751,-0.0005042518276348792,3,765
ATL (Semantic),base,30,layer_30,mean_rdm,0.015524987710133826,0.005789781270502177,2.1789431165153417e-05,3,765
ATL (Semantic),base,30,layer_30,mean_repr,0.008422067833079173,-0.001274801519494148,-0.0003791274239359395,3,765
ATL (Semantic),base,30,layer_30,mean_repr_plus_single_formats,0.011864231733365732,-0.002901019789394758,-0.00035707138710435366,3,765
ATL (Semantic),base,30,layer_30,single_feature_listing,0.01926457497439084,0.0012981119614195642,0.0007830716516317541,3,765
ATL (Semantic),base,30,layer_30,single_pairwise,0.022014058106803375,0.024887224903950525,-0.0007816170697004058,3,765
ATL (Semantic),base,30,layer_30,single_triplet,0.002531818064029369,-0.00633554402809976,-0.0006727352985772539,3,765
ATL (Semantic),base,31,layer_31,all_single_formats,0.012068253148392697,-0.0013768528294489611,-0.0006073529839439132,3,765
ATL (Semantic),base,31,layer_31,mean_rdm,0.013226726175197795,0.002645855775999611,-0.00022893294140972445,3,765
ATL (Semantic),base,31,layer_31,mean_repr,0.005420311100601275,-0.001624815533456651,-0.0006315286613981138,3,765
ATL (Semantic),base,31,layer_31,mean_repr_plus_single_formats,0.011162889467866545,0.002581490722864043,-0.000588981272114264,3,765
ATL (Semantic),base,31,layer_31,single_feature_listing,0.021787717229485536,0.005705679626253832,0.0009799481332864273,3,765
ATL (Semantic),base,31,layer_31,single_pairwise,0.02291340768783809,0.027182244680300727,-0.0008374687895386831,3,765
ATL (Semantic),base,31,layer_31,single_triplet,-7.822221313725138e-05,-0.0075584711030485035,-0.0010361103343352236,3,765
ATL (Semantic),base,32,layer_32,all_single_formats,0.010478122862243942,-0.001470639609399545,-0.0009041373536563165,3,765
ATL (Semantic),base,32,layer_32,mean_rdm,0.01659138173911019,0.0018396933135663661,0.00016068170988440636,3,765
ATL (Semantic),base,32,layer_32,mean_repr,0.015650983672712882,-0.0009158171399919363,0.00013349700193091932,3,765
ATL (Semantic),base,32,layer_32,mean_repr_plus_single_formats,0.004124542229262805,-0.006562412077685868,-0.0015025664515924502,3,765
ATL (Semantic),base,32,layer_32,single_feature_listing,0.022848112708946183,0.0048896175970695845,0.0008070355626134859,3,765
ATL (Semantic),base,32,layer_32,single_pairwise,0.023612877801479998,0.029676488770201303,-0.000712497709998039,3,765
ATL (Semantic),base,32,layer_32,single_triplet,0.0008175622526758799,-0.015014989177039542,-0.0007466100421133678,3,765
ATL (Semantic),lowLR,0,embedding,all_single_formats,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,mean_rdm,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,mean_repr,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,mean_repr_plus_single_formats,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,single_feature_listing,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,single_pairwise,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,0,embedding,single_triplet,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),lowLR,1,layer_1,all_single_formats,-0.019328517020064485,-0.0036010835558278856,-0.004928864305431491,3,765
ATL (Semantic),lowLR,1,layer_1,mean_rdm,-0.008794619558167495,0.005162204133176335,-0.003456438471171238,3,765
ATL (Semantic),lowLR,1,layer_1,mean_repr,-0.011535241032311827,0.004380647633588086,-0.003192239544448768,3,765
ATL (Semantic),lowLR,1,layer_1,mean_repr_plus_single_formats,-0.02152878037200573,-0.0061334785031533405,-0.005208582331452531,3,765
ATL (Semantic),lowLR,1,layer_1,single_feature_listing,0.002146889385658246,-0.004644272738782151,-0.0017654090439502095,3,765
ATL (Semantic),lowLR,1,layer_1,single_pairwise,-0.01170319870717708,0.015874410951208087,-0.0036240284172474047,3,765
ATL (Semantic),lowLR,1,layer_1,single_triplet,-0.002484704524744997,-0.002443084415517697,-0.002321720712531524,3,765
ATL (Semantic),lowLR,2,layer_2,all_single_formats,-0.006524912146015076,0.004359990775891051,-0.004092593109110032,3,765
ATL (Semantic),lowLR,2,layer_2,mean_rdm,-0.017986815691073445,-0.005582855308450575,-0.0032018729097792096,3,765
ATL (Semantic),lowLR,2,layer_2,mean_repr,-0.021289669708413533,-0.010866704388661996,-0.0031122409225884753,3,765
ATL (Semantic),lowLR,2,layer_2,mean_repr_plus_single_formats,-0.009697482099702434,0.005734797575749778,-0.004452706389859802,3,765
ATL (Semantic),lowLR,2,layer_2,single_feature_listing,0.0001661042710151128,-0.00454265922555189,-0.001571160161034572,3,765
ATL (Semantic),lowLR,2,layer_2,single_pairwise,-0.025847591238980724,0.010529225656424815,-0.003982624385503157,3,765
ATL (Semantic),lowLR,2,layer_2,single_triplet,-0.006927200603239462,-0.007391465054574044,-0.0020685495702888654,3,765
ATL (Semantic),lowLR,3,layer_3,all_single_formats,3.726022465784055e-06,0.008839598338481018,-0.003237088148612862,3,765
ATL (Semantic),lowLR,3,layer_3,mean_rdm,-0.011087258297747302,-0.000755297630742407,-0.0025829366816710517,3,765
ATL (Semantic),lowLR,3,layer_3,mean_repr,-0.01249662836710126,-0.0005661069033485085,-0.002566004326011099,3,765
ATL (Semantic),lowLR,3,layer_3,mean_repr_plus_single_formats,4.0029651354453466e-05,0.006558757815229948,-0.004221495628970562,3,765
ATL (Semantic),lowLR,3,layer_3,single_feature_listing,0.004041071828134352,0.00848603727758698,-0.0014921063809788897,3,765
ATL (Semantic),lowLR,3,layer_3,single_pairwise,-0.016624041146941496,0.016417698817117923,-0.0027557069783451147,3,765
ATL (Semantic),lowLR,3,layer_3,single_triplet,-0.0024286226147625448,-0.0034892577639005144,-0.0016894038885099476,3,765
ATL (Semantic),lowLR,4,layer_4,all_single_formats,0.02446339400841573,0.02479123127112313,-0.0013244473938426315,3,765
ATL (Semantic),lowLR,4,layer_4,mean_rdm,0.007769495140065415,0.015044151799670648,-0.0010352402537322873,3,765
ATL (Semantic),lowLR,4,layer_4,mean_repr,0.007348830485783016,0.016728918680509266,-0.0007233988330051325,3,765
ATL (Semantic),lowLR,4,layer_4,mean_repr_plus_single_formats,0.027162747813470656,0.026887428792139387,-0.0015409417858612828,3,765
ATL (Semantic),lowLR,4,layer_4,single_feature_listing,0.024089103936715484,0.023092463829726018,0.0004580607037834028,3,765
ATL (Semantic),lowLR,4,layer_4,single_pairwise,0.005954842054431333,0.024062862606253937,-0.0019822032572451853,3,765
ATL (Semantic),lowLR,4,layer_4,single_triplet,0.0027761068243040417,-0.0013774514494600775,-0.0011035371205796451,3,765
ATL (Semantic),lowLR,5,layer_5,all_single_formats,0.03941178122434399,0.02769674517791478,-0.00014005823922591532,3,765
ATL (Semantic),lowLR,5,layer_5,mean_rdm,0.019648654050827274,0.012450983519276327,-0.0004965544445210135,3,765
ATL (Semantic),lowLR,5,layer_5,mean_repr,0.016523853061341454,0.010782843979343497,-0.0005172959707745081,3,765
ATL (Semantic),lowLR,5,layer_5,mean_repr_plus_single_formats,0.04360969967025794,0.030750618566565968,8.547443766733961e-06,3,765
ATL (Semantic),lowLR,5,layer_5,single_feature_listing,0.03814639848524846,0.02362612910232283,0.0006972767190640919,3,765
ATL (Semantic),lowLR,5,layer_5,single_pairwise,0.016412747077996583,0.019413666887977372,-0.0015143929400277905,3,765
ATL (Semantic),lowLR,5,layer_5,single_triplet,0.012960525744289172,0.004040211539803451,-0.0005770534496298829,3,765
ATL (Semantic),lowLR,6,layer_6,all_single_formats,0.04816667802439656,0.030397575714039754,0.00021860566057363418,3,765
ATL (Semantic),lowLR,6,layer_6,mean_rdm,0.02537077456675246,0.015121775839321094,-0.00015130020373965714,3,765
ATL (Semantic),lowLR,6,layer_6,mean_repr,0.019956192701549563,0.010272605298823517,-0.00023305646535343172,3,765
ATL (Semantic),lowLR,6,layer_6,mean_repr_plus_single_formats,0.054378492868945257,0.038403743108387116,0.0010078175562737712,3,765
ATL (Semantic),lowLR,6,layer_6,single_feature_listing,0.04529974840024666,0.025840067138361362,-0.00015612335237461897,3,765
ATL (Semantic),lowLR,6,layer_6,single_pairwise,0.02147304629404893,0.021566938806471425,-0.0012042695950825004,3,765
ATL (Semantic),lowLR,6,layer_6,single_triplet,0.016554690343474114,0.002328747993394454,-0.0006065331414328856,3,765
ATL (Semantic),lowLR,7,layer_7,all_single_formats,0.04399604577931432,0.03378125299030798,0.0004980454076221422,3,765
ATL (Semantic),lowLR,7,layer_7,mean_rdm,0.019402355646576042,0.006322964073239282,9.387047656924294e-06,3,765
ATL (Semantic),lowLR,7,layer_7,mean_repr,0.016536285557656787,0.004685783015970915,-0.0001227956309438616,3,765
ATL (Semantic),lowLR,7,layer_7,mean_repr_plus_single_formats,0.047981181860512444,0.035106213505957475,0.0006817136670943155,3,765
ATL (Semantic),lowLR,7,layer_7,single_feature_listing,0.024915001614696106,0.0059442967103864736,0.0005668390235082551,3,765
ATL (Semantic),lowLR,7,layer_7,single_pairwise,0.02690447163373262,0.01442580413206844,0.0005656013582442018,3,765
ATL (Semantic),lowLR,7,layer_7,single_triplet,0.013855545090152514,0.006454320959857704,-0.00042074045809507393,3,765
ATL (Semantic),lowLR,8,layer_8,all_single_formats,0.03917016637228563,0.026728669404415078,0.0011459582299342408,3,765
ATL (Semantic),lowLR,8,layer_8,mean_rdm,0.02388899650814702,0.014748228017757395,0.00020842785655113735,3,765
ATL (Semantic),lowLR,8,layer_8,mean_repr,0.02443262276867209,0.016558419192865447,0.00029571574477071927,3,765
ATL (Semantic),lowLR,8,layer_8,mean_repr_plus_single_formats,0.04338631863816462,0.03229177025249881,0.000971290483600229,3,765
ATL (Semantic),lowLR,8,layer_8,single_feature_listing,0.027603016304406768,0.011985927247655084,0.0005232585344454588,3,765
ATL (Semantic),lowLR,8,layer_8,single_pairwise,0.03300237965531618,0.02109341250842424,0.001066706240989553,3,765
ATL (Semantic),lowLR,8,layer_8,single_triplet,0.016985648539091684,0.009863381511522674,-0.00032025845030880795,3,765
ATL (Semantic),lowLR,9,layer_9,all_single_formats,0.011605783387468142,0.004413160741356038,-6.115506617110356e-05,3,765
ATL (Semantic),lowLR,9,layer_9,mean_rdm,0.02661676407342162,0.016508876685975286,0.00024400260096624216,3,765
ATL (Semantic),lowLR,9,layer_9,mean_repr,0.027624438082108252,0.01828578637539068,0.0004101256327780541,3,765
ATL (Semantic),lowLR,9,layer_9,mean_repr_plus_single_formats,0.012913342962363275,0.010990574057827945,-0.0006233710125003548,3,765
ATL (Semantic),lowLR,9,layer_9,single_feature_listing,0.030461131988934922,0.015383524672838525,0.00029379832433351627,3,765
ATL (Semantic),lowLR,9,layer_9,single_pairwise,0.0329464719599012,0.024280760290300324,0.0012255212284870327,3,765
ATL (Semantic),lowLR,9,layer_9,single_triplet,0.02260164806065947,0.01422817018212969,-0.00012553414174099053,3,765
ATL (Semantic),lowLR,10,layer_10,all_single_formats,0.012217146179802171,0.007087696670127046,-0.00011435872932023343,3,765
ATL (Semantic),lowLR,10,layer_10,mean_rdm,0.028360148614091956,0.018906287288107504,0.0004038860313583618,3,765
ATL (Semantic),lowLR,10,layer_10,mean_repr,0.03014684651599228,0.02217191133740734,0.0006749761900994115,3,765
ATL (Semantic),lowLR,10,layer_10,mean_repr_plus_single_formats,0.023682743232938796,0.01735074191802676,0.0003572824165310647,3,765
